zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
13万元,5000元/月,年付,35㎡,nan,5个月,nan,第1层(共1层),"简单装修
                                ",临街门面 ,否,百货超市,"
                                    素云食品店 ","
                                    上海市浦东新区康花路58号 ",5.50米,4.00米,3.00米,nan,1元/月,外摆区,2019/7/24 0:24:57,https://sh.shop.fang.com/zu/1_55853251.html
nan,3500元/月,年付,0平,nan,nan,nan,第3层(共5层),"简单装修
                                ",商业街商铺 ,否,服饰鞋包,七浦路服装批发市场,"
                                    七浦路303号 ",3.50米,6.00米,8.00米,客梯4个，货梯1个,租金已包含,"停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/7/14 16:46:36,https://sh.shop.fang.com/zu/1_55850858.html
nan,188500元/月,面议,950㎡,nan,nan,nan,第1层(共12层),"毛坯
                                ",写字楼配套底商 ,是,餐饮美食,"
                                    耀光虹桥 ","
                                    宜山路1768号 ",nan,nan,nan,nan,nan,停车位,2019/7/22 15:45:09,https://sh.shop.fang.com/zu/1_55852905.html
nan,60000元/月,面议,0平,nan,nan,nan,第1层(共28层),"简单装修
                                ",写字楼配套底商 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,耀江国际广场商铺,"
                                    吴淞路258号 ",nan,nan,nan,nan,nan,"网络,暖气,停车位,客梯,货梯",2019/7/24 12:46:04,https://sh.shop.fang.com/zu/1_55853400.html
6万元,11666元/月,半年付,12㎡,nan,2个月,nan,第1层(共1层),"精装修
                                ",商业街商铺 ,否,服饰鞋包，餐饮美食，休闲娱乐,"
                                    鱿鱼炒年糕 ","
                                    上海市嘉定区人民街32号-甲 ",3.00米,4.00米,4.00米,nan,租金已包含,"停车位,中央空调,上水,下水,可明火,排污",2019/7/24 4:24:45,https://sh.shop.fang.com/zu/1_55853275.html
nan,49000元/月,面议,75㎡,nan,nan,nan,第1层(共1层),"简单装修
                                ",临街门面 ,否,餐饮美食，服饰鞋包，美容美发，百货超市,"
                                    潍坊路198号 ","
                                    潍坊路198号 ",nan,nan,nan,nan,nan,,2019/7/24 12:03:40,https://sh.shop.fang.com/zu/1_55853391.html
nan,60000元/月,面议,0平,nan,nan,nan,第1层(共28层),"简单装修
                                ",写字楼配套底商 ,否,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，其他,耀江国际广场商铺,"
                                    吴淞路258号 ",nan,nan,nan,nan,nan,"网络,暖气,停车位,客梯,货梯",2019/7/24 12:45:59,https://sh.shop.fang.com/zu/1_55853399.html
nan,18000元/月,押三付三,0平,nan,nan,nan,第2层(共2层),"毛坯
                                ",临街门面 ,是,百货超市，生活服务，休闲娱乐，其他,证大朱家角西镇,"
                                    朱家角课植园路599 弄 ",8.00米,12.00米,4.50米,nan,8元/月,"停车位,货梯,上水,下水,可明火,排污",2019/7/24 15:39:07,https://sh.shop.fang.com/zu/1_55853439.html
nan,15300元/月,年付,600㎡,nan,nan,nan,第1层(共1层),"精装修
                                ",其他 ,是,服饰鞋包，美容美发，生活服务，百货超市，其他,"
                                    安亭和静路 ","
                                    和静路1188号 ",nan,nan,nan,nan,nan,"网络,停车位",2019/7/24 9:43:00,https://sh.shop.fang.com/zu/1_55853312.html
nan,324000元/月,面议,360㎡,nan,nan,nan,第1层(共1层),"简装修
                                ",写字楼配套底商 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,"
                                    黄浦区淮海中路98号临街 ","
                                    淮海中路98号 ",nan,nan,nan,nan,nan,"暖气,停车位,客梯,货梯",2019/7/24 10:26:45,https://sh.shop.fang.com/zu/1_55853339.html
nan,100000元/月,押三付三,500㎡,nan,nan,nan,第1层(共3层),"精装修
                                ",临街门面 ,是,百货超市，酒店宾馆，生活服务，美容美发，休闲娱乐,"
                                    真北路沿街 ","
                                    上海市普陀区真北路1021号 ",34.00米,16.00米,5.50米,nan,租金已包含,"网络,停车位",2019/7/16 15:37:21,https://sh.shop.fang.com/zu/1_55851331.html
nan,45000元/月,押三付三,200㎡,nan,nan,nan,第1层(共1层),"简单装修
                                ",临街门面 ,否,"
                                    虹口区江湾镇 ","
                                    上海市虹口区逸仙路 ",10.00米,30.00米,3.00米,1个月,nan,1元/月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/26 13:04:22,https://sh.shop.fang.com/zu/1_55853924.html
nan,2500元/月,面议,2011-10-01年,nan,nan,nan,第2层(共3层),"简装修
                                ",其他 ,是,"
                                    保利五月花美食广场 ",0平,3.00米,3.00米,5.00米,保利五月花美食广场,nan,租金已包含,"停车位,客梯,货梯,扶梯,上水,下水",2019/7/26 2:39:32,https://sh.shop.fang.com/zu/1_55853790.html
nan,16000元/月,押二付一,53㎡,nan,nan,nan,第1层(共3层),"精装修
                                ",临街门面 ,否,百货超市，服饰鞋包，生活服务，其他,"
                                    长乐路91号 ","
                                    上海市黄浦区长乐路92号 ",3.60米,7.60米,4.01米,nan,租金已包含,"网络,暖气,停车位,扶梯,上水,下水",2019/7/26 18:50:50,https://sh.shop.fang.com/zu/1_55854067.html
nan,15000元/月,半年付,0平,nan,nan,nan,第3层(共3层),"精装修
                                ",商业街商铺 ,否,餐饮美食，休闲娱乐，美容美发，生活服务，百货超市，其他,好爱广场,"
                                    都市路3825号 ",nan,nan,nan,nan,nan,"网络,停车位",2019/7/25 9:46:04,https://sh.shop.fang.com/zu/1_55853550.html
nan,50400元/月,面议,400㎡,nan,nan,nan,第3层(共5层),"精装修
                                ",商业街商铺 ,是,生活服务,"
                                    打浦桥成熟培训校 ","
                                    打浦路瞿溪路 ",nan,nan,nan,nan,nan,,2019/7/24 18:26:28,https://sh.shop.fang.com/zu/1_55853466.html
nan,642600元/月,面议,1785㎡,nan,nan,nan,第3层(共3层),"简单装修
                                ",商业街商铺 ,否,服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，酒店宾馆，家居建材,"
                                    徐家汇景福苑 ","
                                    肇嘉浜路684、686号 ",nan,nan,nan,nan,nan,,2019/7/26 9:04:33,https://sh.shop.fang.com/zu/1_55853811.html
nan,3000元/月,季付,0平,nan,nan,nan,第1层(共2层),"简装修
                                ",商业街商铺 ,是,餐饮美食，服饰鞋包，休闲娱乐，美容美发，生活服务，百货超市，家居建材，其他,祥腾生活广场商铺,"
                                    淞发路901弄 ",nan,nan,nan,nan,nan,"停车位,客梯,货梯",2019/7/26 8:10:14,https://sh.shop.fang.com/zu/1_55853799.html
20万元,13300元/月,半年付,70㎡,nan,5个月,nan,第1层(共12层),"简装修
                                ",住宅底商 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐,"
                                    蒋记麻辣烫 ","
                                    上海市浦东新区海阳路616号 ",6.00米,11.00米,4.00米,nan,1.5元/月,,2019/7/28 4:20:42,https://sh.shop.fang.com/zu/1_55854391.html
15万元,25000元/月,押三付三,13155平,nan,14个月,nan,第1层(共5层),"简装修
                                ",临街门面 ,否,百货超市，家居建材，服饰鞋包，生活服务，餐饮美食，休闲娱乐,上海第一八佰伴,"
                                    张杨路501号 ",3.10米,14.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,中央空调,上水,下水",2019/7/19 15:59:17,https://sh.shop.fang.com/zu/1_55852195.html
nan,30000元/月,押二付三,45㎡,nan,nan,nan,第1层(共2层),"简装修
                                ",住宅底商 ,否,餐饮美食,"
                                    黄山菜饭 ","
                                    上海市虹口区天宝路59弄1-9号 ",3.00米,15.00米,2.80米,nan,租金已包含,"上水,下水,排烟,排污",2019/7/26 18:43:16,https://sh.shop.fang.com/zu/1_55854065.html
1万元,16000元/月,押二付三,16㎡,nan,4个月,nan,第1层(共3层),"精装修
                                ",临街门面 ,否,餐饮美食,"
                                    民主新村 ","
                                    上海市闵行区民主路78号 ",3.00米,6.00米,5.00米,nan,1元/月,,2019/7/28 1:21:58,https://sh.shop.fang.com/zu/1_55854390.html
nan,15000元/月,押二付一,40㎡,nan,nan,nan,第1层(共1层),"简装修
                                ",临街门面 ,否,"
                                    延平路商铺 ",0平,7.00米,7.00米,2.80米,1个月,nan,租金已包含,,2019/7/29 9:55:03,https://sh.shop.fang.com/zu/1_55854616.html
nan,30000元/月,押一付三,200㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",哈密路商铺,长宁区-北新泾,8.00米,20.00米,3.80米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/11 10:35:48,https://sh.shop.fang.com/zu/3_362178635.html
nan,30000元/月,押一付三,120㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",海防路与句容路交叉口,海防路与句容路交叉口,13.00米,10.00米,3.50米,nan,nan,,2019/9/9 21:36:46,https://sh.shop.fang.com/zu/3_362066324.html
nan,26000元/月,押二付三,0平,nan,nan,nan,第1层(共2层),"毛坯
                                ",临街门面 ,是,百货超市，家居建材，服饰鞋包，生活服务，美容美发，休闲娱乐，其他,青浦万达茂,"
                                    淀山湖大道851号 ",6.00米,20.00米,10.00米,nan,7.5元/月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污,外摆区",2019/7/28 17:28:07,https://sh.shop.fang.com/zu/1_55854539.html
nan,40000元/月,押一付三,126㎡,nan,nan,nan,第1层(共2层),"简装修
                                ",其他 ,否,家居建材，服饰鞋包，生活服务，美容美发，餐饮美食，休闲娱乐，其他,"
                                    大众金融大厦 ","
                                    上海市长宁区昭化路四十三弄4-1 ",80.00米,10.00米,8.00米,nan,租金已包含,"客梯,可明火,排烟,排污,燃气",2019/7/27 13:30:42,https://sh.shop.fang.com/zu/1_55854258.html
nan,62000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,餐饮美食,新闸路商铺,新闸路商铺,20.00米,20.00米,4.50米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/6 21:34:43,https://sh.shop.fang.com/zu/3_361761677.html
nan,39500元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,否,百货超市,龙湖虹桥天街商铺,申滨南路甬虹路,13.00米,10.00米,5.50米,客梯0个，货梯0个,nan,客梯,2019/8/3 16:28:11,https://sh.shop.fang.com/zu/3_337022818.html
nan,144000元/月,押一付三,600㎡,500㎡,nan,nan,第3层(共5层),毛坯,购物中心/百货,是,"生活服务,美容美发,餐饮美食",静安,万航渡路长寿路,20.00米,20.00米,4.50米,nan,30.00元/㎡·月,"上水,下水",2019/9/2 15:36:54,https://sh.shop.fang.com/zu/3_355122546.html
nan,16800元/月,押二付三,30㎡,5㎡,nan,nan,第1层(共3层),毛坯,住宅底商,否,餐饮美食,上南路,三钢里,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"网络,燃气",2019/9/10 11:08:12,https://sh.shop.fang.com/zu/3_362095599.html
nan,31900元/月,押一付三,280000.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,凯德龙之梦虹口广场,东江湾路花园路,5.00米,4.00米,3.00米,客梯0个，货梯0个,nan,"网络,停车位,客梯",2019/9/2 13:01:41,https://sh.shop.fang.com/zu/3_361263028.html
nan,15000元/月,押二付三,35㎡,nan,nan,nan,第1层(共3层),毛坯,住宅底商,是,nan,漕宝路,七宝老街,5.00米,7.00米,7.00米,nan,nan,,2019/8/16 11:36:59,https://sh.shop.fang.com/zu/3_342705904.html
nan,60000元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共2层),精装修,商业街商铺,否,"百货超市,酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",巨洋豪园商铺,浦东大道1000弄,6.00米,8.00米,7.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/4 12:35:47,https://sh.shop.fang.com/zu/3_361451741.html
nan,90000元/月,押一付三,200㎡,nan,nan,nan,第1层(共3层),简装修,住宅底商,是,百货超市,梅园路,梅园路,12.00米,13.00米,5.00米,nan,5.00元/㎡·月,"网络,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 14:33:54,https://sh.shop.fang.com/zu/3_359371629.html
nan,350000元/月,押一付三,171㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南京西路,南京西路,20.00米,10.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 9:16:38,https://sh.shop.fang.com/zu/3_362155691.html
nan,9000元/月,押二付三,40㎡,30㎡,nan,nan,第1层(共3层),毛坯,住宅底商,否,餐饮美食,虹梅南路,虹梅南路,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"中央空调,上水,下水",2019/9/9 22:03:48,https://sh.shop.fang.com/zu/3_362067839.html
nan,98500元/月,押一付三,500㎡,nan,nan,nan,第1层(共6层),简装修,商业街商铺,是,餐饮美食,中锐虹口锐WIN,虹口通州路300号,12.00米,31.00米,4.50米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/22 19:54:58,https://sh.shop.fang.com/zu/3_360138648.html
nan,22000元/月,押一付三,24000.00㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",e家源陆家嘴生活中心,巨野路197弄,6.00米,15.00米,3.50米,客梯0个，货梯0个,nan,"网络,暖气,停车位,燃气",2019/9/9 22:09:33,https://sh.shop.fang.com/zu/3_362068073.html
nan,19200元/月,押一付三,80㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,中骏广场,闵行区-华漕-中骏广场,8.00米,10.00米,5.50米,nan,nan,客梯,2019/8/29 21:02:50,https://sh.shop.fang.com/zu/3_354268162.html
nan,7000元/月,押二付三,40㎡,30㎡,nan,nan,第1层(共3层),毛坯,住宅底商,否,餐饮美食,漕宝路,漕宝路,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"网络,停车位,中央空调",2019/9/8 16:29:48,https://sh.shop.fang.com/zu/3_361924254.html
nan,10000元/月,押二付三,35㎡,30㎡,nan,nan,第1层(共3层),毛坯,住宅底商,否,餐饮美食,浦东南路,八佰伴,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"网络,上水,下水",2019/8/20 20:08:13,https://sh.shop.fang.com/zu/3_359904604.html
nan,70000元/月,押三付三,200㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,否,nan,法华镇路纯一楼沿街商铺,法华镇路,6.00米,30.00米,4.00米,nan,租金已包含,"网络,暖气,货梯,扶梯,中央空调,上水,下水,排污",2019/9/9 14:40:08,https://sh.shop.fang.com/zu/3_362025939.html
nan,47520元/月,押一付三,480㎡,nan,nan,nan,第2层(共4层),简装修,商业街商铺,否,"美容美发,餐饮美食",行知路真金路(路口),行知路真金路(路口),20.00米,40.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/31 10:13:15,https://sh.shop.fang.com/zu/3_361025870.html
nan,15000元/月,押三付三,20㎡,nan,nan,nan,第2层(共2层),精装修,写字楼配套底商,否,餐饮美食,大连路商铺,大连路,4.00米,5.00米,5.00米,nan,租金已包含,"网络,上水,下水,可明火,排烟,排污",2019/9/10 9:39:40,https://sh.shop.fang.com/zu/3_362081747.html
nan,266000元/月,押二付三,0.00㎡,nan,nan,nan,第1层(共3层),简装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",长寿路商铺,普陀区长寿路,80.00米,25.00米,3.80米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/8 22:36:31,https://sh.shop.fang.com/zu/3_361970213.html
nan,32000元/月,押一付三,400㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"百货超市,服饰鞋包,美容美发,餐饮美食,休闲娱乐",板泉路/浦三路(路口),板泉路/浦三路(路口),24.00米,8.00米,3.50米,nan,nan,"暖气,停车位,扶梯",2019/9/11 10:47:13,https://sh.shop.fang.com/zu/3_362181417.html
nan,250000元/月,押一付三,4000㎡,nan,nan,nan,第1层(共2层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",四川北路1532号,四川北路1532号,50.00米,15.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 8:57:36,https://sh.shop.fang.com/zu/3_361978056.html
nan,170000元/月,押一付三,18500.00㎡,nan,nan,nan,第1层(共5层),简装修,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",富庆国定大厦商铺,四平路2150号,5.00米,4.00米,3.00米,客梯5个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 9:05:35,https://sh.shop.fang.com/zu/3_361979250.html
nan,10000元/月,押二付三,40㎡,30㎡,nan,nan,第1层(共3层),毛坯,住宅底商,否,餐饮美食,江桥万达,江桥万达,5.00米,6.00米,6.00米,nan,1.00元/㎡·月,"网络,上水,下水",2019/8/16 10:59:56,https://sh.shop.fang.com/zu/3_359470645.html
nan,13500元/月,押三付一,0.00㎡,nan,nan,nan,第1层(共9层),简装修,写字楼配套底商,否,"百货超市,生活服务,餐饮美食,休闲娱乐",龙湖虹桥天街商铺,申滨南路甬虹路,9.00米,5.00米,4.50米,客梯0个，货梯0个,30.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/14 18:22:24,https://sh.shop.fang.com/zu/3_359282807.html
nan,225000元/月,押一付三,500㎡,nan,nan,nan,第1层(共5层),毛坯,商业街商铺,是,百货超市,南京西路,南京西路,25.00米,20.00米,5.50米,nan,5.00元/㎡·月,"网络,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/15 14:33:21,https://sh.shop.fang.com/zu/3_359371565.html
nan,29000元/月,押一付三,110㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",共和路商铺,静安区-天目西路,10.00米,15.00米,3.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 9:17:10,https://sh.shop.fang.com/zu/3_362155758.html
nan,15000元/月,押二付三,38㎡,nan,nan,nan,第1层(共3层),毛坯,住宅底商,否,nan,西江湾路,临平路,5.00米,7.00米,7.00米,nan,24.00元/㎡·月,,2019/7/27 17:11:00,https://sh.shop.fang.com/zu/3_342653123.html
nan,74200元/月,押一付三,460㎡,nan,nan,nan,第1层(共3层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",武康路,武康路,12.00米,15.00米,4.00米,nan,nan,"停车位,客梯",2019/9/7 9:21:24,https://sh.shop.fang.com/zu/3_361778877.html
nan,11000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,生活服务,闻喜路商铺,闻喜路商铺,5.00米,10.00米,3.50米,客梯0个，货梯0个,租金已包含,"网络,暖气,中央空调,上水,下水",2019/9/10 11:23:27,https://sh.shop.fang.com/zu/3_362096770.html
nan,32000元/月,押一付三,178㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",大学路商铺,杨浦区-五角场,8.00米,30.00米,6.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/5 16:29:01,https://sh.shop.fang.com/zu/3_361588410.html
nan,105000元/月,押一付三,350㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"家居建材,美容美发,餐饮美食,休闲娱乐",上海静谧法租界(武康路店),上海静谧法租界(武康路店),25.00米,10.00米,4.00米,nan,nan,,2019/9/7 21:45:13,https://sh.shop.fang.com/zu/3_361859862.html
nan,25300元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",新闸路商铺,新闸路商铺,10.00米,18.00米,4.50米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/11 10:12:24,https://sh.shop.fang.com/zu/3_362171913.html
nan,48000元/月,押一付三,300㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",国顺东路,杨浦区营口路国顺东路路口,12.00米,30.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:11:10,https://sh.shop.fang.com/zu/3_361994947.html
nan,288000元/月,押二付三,3000㎡,nan,nan,nan,第3层(共4层),毛坯,购物中心/百货,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,休闲娱乐",浦东皋尧御和汇,浦东新区御北路368弄1-3号,30.00米,20.00米,5.00米,nan,12.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,排烟,排污",2019/8/26 17:51:28,https://sh.shop.fang.com/zu/3_360552004.html
nan,38000元/月,押一付三,60㎡,nan,nan,nan,第1层(共1层),毛坯,住宅底商,否,nan,文定路,文定路,6.00米,10.00米,4.00米,nan,租金已包含,,2019/9/3 15:02:03,https://sh.shop.fang.com/zu/3_361364370.html
nan,39000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共9层),简装修,住宅底商,否,百货超市,龙湖虹桥天街商铺,申滨南路甬虹路,19.60米,10.00米,5.50米,客梯0个，货梯0个,nan,客梯,2019/8/3 16:27:56,https://sh.shop.fang.com/zu/3_337026332.html
nan,90000元/月,押一付三,574㎡,nan,nan,nan,第2层(共2层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",鸿兴路,鸿兴路永兴路,20.00米,20.00米,5.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/11 10:25:29,https://sh.shop.fang.com/zu/3_362175752.html
nan,456300元/月,面议,5000㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,是,"百货超市,餐饮美食,休闲娱乐",古北路250弄,古北路250弄,5.00米,4.00米,3.00米,nan,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 14:28:14,https://sh.shop.fang.com/zu/3_362109327.html
nan,10000元/月,押一付三,50㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",古美西路商铺,闵行区-莘庄,5.00米,10.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/3 19:32:38,https://sh.shop.fang.com/zu/3_361386760.html
nan,24000元/月,押三付三,11608.00㎡,80㎡,nan,nan,第2层(共2层),简装修,商业街商铺,否,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",博览汇广场,浦东新区花木路1088号,10.00米,20.00米,5.50米,客梯0个，货梯0个,18.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/3 11:09:59,https://sh.shop.fang.com/zu/3_361347182.html
nan,26000元/月,押一付三,210㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"百货超市,服饰鞋包,美容美发,休闲娱乐",控江路商铺,控江路内江路,15.00米,15.00米,4.00米,nan,nan,"网络,停车位,扶梯",2019/9/9 8:58:51,https://sh.shop.fang.com/zu/3_361978215.html
nan,110000元/月,押三付三,200㎡,nan,nan,nan,第1层(共1层),毛坯,临街门面,否,"生活服务,美容美发,餐饮美食",静安区康定路陕西北路,陕西北路康定路,16.00米,10.00米,4.00米,nan,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/29 21:22:18,https://sh.shop.fang.com/zu/3_360879799.html
nan,39000元/月,押一付三,135㎡,nan,nan,nan,第1层(共9层),简装修,住宅底商,否,百货超市,恒基旭辉中心,申贵路1799弄,13.50米,10.00米,5.50米,nan,nan,客梯,2019/8/3 16:28:11,https://sh.shop.fang.com/zu/3_337024015.html
nan,22890元/月,押一付三,109㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,百货超市,上海市闵行区,闵行区-华漕-上海市闵行区,10.90米,10.00米,5.50米,nan,nan,客梯,2019/9/11 12:08:03,https://sh.shop.fang.com/zu/3_362195485.html
nan,150000元/月,押一付三,350㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"餐饮美食,休闲娱乐",番禺路商铺,番禺路,10.00米,40.00米,9.00米,nan,租金已包含,"网络,暖气,停车位,客梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/10 10:14:42,https://sh.shop.fang.com/zu/3_362087685.html
nan,26000元/月,押三付一,0.00㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,否,"美容美发,餐饮美食,休闲娱乐",仙霞路商铺,仙霞路商铺,8.00米,12.00米,4.00米,客梯0个，货梯0个,租金已包含,,2019/9/4 10:19:32,https://sh.shop.fang.com/zu/3_361427854.html
nan,25000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",浦东南路商铺,浦东南路商铺,8.00米,10.00米,3.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/9 10:43:31,https://sh.shop.fang.com/zu/3_362001934.html
nan,10000元/月,押一付三,45㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,美容美发,莘建支路,莘建支路,5.50米,7.20米,3.00米,nan,nan,"网络,停车位",2019/9/8 22:42:59,https://sh.shop.fang.com/zu/3_361970529.html
nan,68000元/月,押三付三,144700.00㎡,nan,nan,nan,第1层(共1层),简装修,写字楼配套底商,否,nan,上海第一八佰伴,张杨路501号,8.00米,20.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/23 17:57:17,https://sh.shop.fang.com/zu/3_360250520.html
nan,72000元/月,押三付三,300㎡,nan,nan,nan,第1层(共1层),毛坯,商业街商铺,否,酒吧 健身,南京西路 静安寺 万航渡路 愚园路 新闸路 江宁路,南京西路,15.00米,20.00米,4.50米,nan,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/27 11:51:16,https://sh.shop.fang.com/zu/3_360610819.html
