zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
nan,39000元/月,租金已包含,暂无,nan,nan,nan,写字楼配套底商,nan,否,花城汇,nan,客梯0个，货梯0个,花城汇,nan,nan,nan,500000.00㎡,104㎡,,2019/8/27 10:41:21,https://gz.shop.fang.com/zu/3_241766882.html
nan,6000元/月,押二付一,24666.00㎡,nan,nan,nan,第1层(共6层),精装修,住宅底商,是,百货超市,北京路步行街,北京路322号附近,3.00米,3.00米,4.00米,客梯4个，货梯2个,9.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:49:45,https://gz.shop.fang.com/zu/3_242106815.html
nan,380000元/月,租金已包含,暂无,nan,nan,nan,其他,nan,否,芳村大道西商铺,nan,客梯0个，货梯0个,芳村大道西商铺,nan,nan,nan,0.00㎡,6032㎡,,2019/8/20 17:18:01,https://gz.shop.fang.com/zu/3_241588464.html
nan,245000元/月,租金已包含,2005-07-05,nan,nan,nan,住宅底商,nan,否,寺右新马路商铺,nan,客梯0个，货梯0个,寺右新马路商铺,nan,nan,nan,7000.00㎡,700㎡,,2019/8/24 11:47:29,https://gz.shop.fang.com/zu/3_241694824.html
nan,25000元/月,押三付一,18.00㎡,nan,nan,nan,第1层(共38层),简装修,商业街商铺,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_234174805.html
nan,900元/月,押一付三,8㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,否,生活服务,泰沙肉菜市场,泰沙肉菜市场,3.00米,3.50米,1.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:45:26,https://gz.shop.fang.com/zu/3_241880935.html
nan,45000元/月,押二付一,80㎡,70㎡,nan,nan,第1层(共1层),简装修,住宅底商,否,nan,尚东宏御,花城大道,5.00米,14.00米,4.00米,nan,5.00元/㎡·月,,2019/9/6 14:58:16,https://gz.shop.fang.com/zu/3_242058806.html
nan,98000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,华乐路,nan,越秀区 华乐路,nan,nan,nan,nan,nan,230㎡,,2019/8/20 17:19:06,https://gz.shop.fang.com/zu/3_241588503.html
nan,250000元/月,525㎡,暂无,nan,nan,nan,住宅底商,nan,否,江南西商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,江南西商铺,0.00㎡,nan,,2019/9/7 9:43:16,https://gz.shop.fang.com/zu/3_242079674.html
nan,70000元/月,30.00元/㎡·月,暂无,nan,nan,nan,写字楼配套底商,nan,否,广州渔人码头商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,广州渔人码头商铺,0.00㎡,500㎡,,2019/9/11 10:38:29,https://gz.shop.fang.com/zu/3_242194666.html
nan,78000元/月,押三付一,18.00㎡,nan,nan,nan,第3层(共4层),毛坯,商业街商铺,否,"生活服务,休闲娱乐",琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,排烟,排污,燃气,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_230214755.html
nan,105000元/月,租金已包含,第1层(共5层),nan,nan,nan,写字楼配套底商,nan,否,华利路,nan,华利路,nan,nan,nan,nan,nan,133㎡,,2019/8/27 10:37:10,https://gz.shop.fang.com/zu/3_241766666.html
nan,79700元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,粤垦路,nan,粤垦路,nan,nan,nan,nan,nan,177㎡,,2019/8/20 17:19:02,https://gz.shop.fang.com/zu/3_241588502.html
nan,37000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,同福东路,nan,同福东路,nan,nan,nan,nan,nan,574㎡,,2019/8/20 17:15:27,https://gz.shop.fang.com/zu/3_241588368.html
nan,20000元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共9层),精装修,住宅底商,是,餐饮美食,江燕路商铺,江南大道408号,5.00米,20.00米,3.00米,客梯0个，货梯0个,租金已包含,"上水,下水,排烟,外摆区",2019/7/25 17:32:26,https://gz.shop.fang.com/zu/3_240851639.html
nan,10000元/月,押二付一,80㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,是,百货超市,南岗,南岗,6.00米,12.00米,4.50米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 23:02:31,https://gz.shop.fang.com/zu/3_242107076.html
nan,15000元/月,押二付一,24666.00㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,是,百货超市,北京路步行街,北京路322号附近,5.00米,10.00米,4.00米,客梯4个，货梯2个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:35:06,https://gz.shop.fang.com/zu/3_242106497.html
nan,474000元/月,租金已包含,第1层(共5层),nan,nan,nan,写字楼配套底商,nan,否,黄埔大道西路,nan,黄埔大道西路,nan,nan,nan,nan,nan,630㎡,,2019/8/27 10:44:40,https://gz.shop.fang.com/zu/3_241767088.html
nan,40000元/月,押二付一,24666.00㎡,nan,nan,nan,第1层(共5层),精装修,住宅底商,是,百货超市,北京路步行街,北京路322号附近,5.00米,10.00米,4.00米,客梯4个，货梯2个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:45:10,https://gz.shop.fang.com/zu/3_242106718.html
nan,37000元/月,租金已包含,暂无,nan,nan,nan,毛坯,其他,否,兴盛路步行街,nan,客梯0个，货梯0个,1.00米,1.00米,1.00米,兴盛路步行街,0.00㎡,47㎡,,2019/9/6 15:59:37,https://gz.shop.fang.com/zu/3_242061973.html
nan,30000元/月,押二付一,600㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,是,百货超市,广州北站,广州北站,20.00米,30.00米,5.00米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 22:26:52,https://gz.shop.fang.com/zu/3_242106335.html
nan,7500元/月,押二付一,120000.00㎡,18㎡,nan,nan,第1层(共1层),简装修,住宅底商,是,nan,珠光新城御景商铺,天河区珠江新城花城大道766号,3.00米,6.00米,4.50米,客梯0个，货梯0个,4.50元/㎡·月,"网络,停车位,上水,下水",2019/9/9 15:42:26,https://gz.shop.fang.com/zu/3_242149753.html
nan,2500元/月,押一付三,40㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",金满城购物广场-西区,金满城购物广场-西区,6.00米,6.00米,9.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 12:19:57,https://gz.shop.fang.com/zu/3_241882110.html
nan,1632000元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共4层),毛坯,住宅底商,否,nan,沙太中路商铺,白云区沙太中路,24.00米,100.00米,4.00米,客梯0个，货梯0个,nan,"网络,暖气,停车位,货梯,扶梯,燃气",2019/8/30 14:01:44,https://gz.shop.fang.com/zu/3_241856751.html
nan,26000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,中山二路,nan,中山二路,nan,nan,nan,nan,nan,140㎡,,2019/8/20 17:17:52,https://gz.shop.fang.com/zu/3_241588459.html
3万元,20000元/月,押一付三,392000.00㎡,45㎡,36个月,空转,第1层(共2层),简装修,商业街商铺,是,"生活服务,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,10.00米,5.00米,6.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,中央空调,上水,下水,可明火,排烟,排污",2019/7/31 13:05:25,https://gz.shop.fang.com/zu/3_241014479.html
nan,62000元/月,租金已包含,第1层(共5层),nan,nan,nan,写字楼配套底商,nan,否,马场路,nan,马场路,nan,nan,nan,nan,nan,150㎡,,2019/8/27 10:50:41,https://gz.shop.fang.com/zu/3_241767513.html
nan,82000元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共18层),精装修,住宅底商,是,百货超市,东风东临街商铺,东风东路750号附近,8.00米,47.00米,5.00米,客梯0个，货梯0个,12.00元/㎡·月,"暖气,上水",2019/9/7 20:35:13,https://gz.shop.fang.com/zu/3_242103033.html
nan,290000元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共6层),简装修,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天河东路商铺,天河区天河东路,30.00米,6.00米,3.10米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 16:30:11,https://gz.shop.fang.com/zu/3_242095334.html
nan,354400元/月,443㎡,暂无,nan,nan,nan,商业街商铺,nan,否,天河南一路商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,天河南一路商铺,0.00㎡,nan,,2019/9/7 9:42:41,https://gz.shop.fang.com/zu/3_242079656.html
nan,75000元/月,租金已包含,暂无,nan,nan,nan,住宅底商,nan,否,京溪犀牛路商铺,nan,客梯0个，货梯0个,京溪犀牛路商铺,nan,nan,nan,0.00㎡,130㎡,,2019/8/20 17:16:57,https://gz.shop.fang.com/zu/3_241588430.html
nan,93600元/月,208㎡,暂无,nan,nan,nan,写字楼配套底商,nan,否,体育东横街商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,体育东横街商铺,0.00㎡,nan,,2019/9/11 10:09:44,https://gz.shop.fang.com/zu/3_242193173.html
nan,16000元/月,押二付一,200㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,是,百货超市,人和 华通广场,华通广场,5.00米,25.00米,5.00米,nan,12.00元/㎡·月,"暖气,上水",2019/9/7 20:35:15,https://gz.shop.fang.com/zu/3_242103028.html
nan,80000元/月,337㎡,暂无,nan,nan,nan,住宅底商,nan,否,江南西商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,江南西商铺,0.00㎡,nan,,2019/8/19 10:07:31,https://gz.shop.fang.com/zu/3_241548094.html
nan,7500元/月,押二付一,15㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,是,百货超市,骏景路散盘,骏景路,2.00米,5.00米,1.00米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:59:12,https://gz.shop.fang.com/zu/3_242107022.html
nan,150000元/月,租金已包含,暂无,nan,nan,nan,住宅底商,nan,否,体育东横街商铺,nan,客梯0个，货梯0个,体育东横街商铺,nan,nan,nan,0.00㎡,550㎡,,2019/8/25 12:45:32,https://gz.shop.fang.com/zu/3_241722810.html
nan,92000元/月,押三付一,370㎡,nan,nan,nan,第1层(共1层),简装修,住宅底商,是,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",五羊新城,寺右新马路,7.80米,37.00米,4.00米,nan,1.00元/㎡·月,"网络,上水,下水,可明火,排烟,燃气",2019/9/9 14:05:36,https://gz.shop.fang.com/zu/3_242146626.html
nan,9000元/月,押一付三,30㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",白云区,白云区,5.00米,6.00米,3.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:18:49,https://gz.shop.fang.com/zu/3_241879858.html
nan,153000元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共3层),毛坯,商业街商铺,否,"生活服务,美容美发,餐饮美食",兴盛路步行街,珠江新城中区兴盛路,6.00米,10.00米,4.00米,客梯0个，货梯0个,4.00元/㎡·月,"上水,下水,可明火,燃气",2019/8/5 11:20:42,https://gz.shop.fang.com/zu/3_241158761.html
nan,807100元/月,押二付一,2306㎡,nan,nan,nan,第1层(共40层),精装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",天河北广州大道中超甲级写字楼五星级酒店附属商业裙楼,天河区广场大道中，电询13138661669,100.00米,100.00米,8.00米,nan,39.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/30 14:07:51,https://gz.shop.fang.com/zu/3_241857010.html
nan,60000元/月,租金已包含,第1层(共5层),nan,nan,nan,商业街商铺,nan,否,天河路,nan,天河路,nan,nan,nan,nan,nan,100㎡,,2019/8/27 10:38:25,https://gz.shop.fang.com/zu/3_241766446.html
nan,900元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共30层),简装修,住宅底商,是,nan,珠江新城西区商铺,广州市天河区珠江新城西区,16.49米,16.49米,3.00米,客梯0个，货梯0个,10.00元/㎡·月,,2019/8/30 14:02:53,https://gz.shop.fang.com/zu/3_241856790.html
nan,76720元/月,押二付一,0.00㎡,110㎡,nan,nan,第1层(共2层),简装修,写字楼配套底商,是,nan,招商城市主场商铺,万博商圈汉溪大道与南大路交汇处（即万科欧泊旁）,9.00米,11.00米,6.00米,客梯0个，货梯0个,12.00元/㎡·月,"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/15 16:47:17,https://gz.shop.fang.com/zu/3_240564923.html
nan,33000元/月,押二付一,392000.00㎡,180㎡,nan,nan,第1层(共3层),简装修,商业街商铺,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,10.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/31 10:33:42,https://gz.shop.fang.com/zu/3_237842568.html
nan,30000元/月,押二付一,392000.00㎡,190㎡,nan,nan,第1层(共3层),简装修,商业街商铺,是,nan,白云万达广场商铺,云城东路501号,8.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/8/21 12:08:28,https://gz.shop.fang.com/zu/3_238743391.html
nan,68000元/月,押二付一,158000.00㎡,100㎡,nan,nan,第1层(共32层),精装修,住宅底商,否,nan,利雅湾商铺,天河区兴民路,4.00米,12.00米,6.00米,客梯0个，货梯0个,2.50元/㎡·月,"停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/1 14:51:00,https://gz.shop.fang.com/zu/3_241912872.html
nan,3000元/月,押三付一,18.00㎡,nan,nan,nan,第2层(共4层),毛坯,商业街商铺,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,4.30米,客梯0个，货梯0个,4.00元/㎡·月,,2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_228786218.html
nan,50000元/月,押一付三,500㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"生活服务,休闲娱乐",白云区X271(均禾大道),广东省广州市白云区X271(均禾大道),24.00米,10.00米,5.50米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:21:55,https://gz.shop.fang.com/zu/3_241879999.html
nan,200000元/月,押三付一,0.00㎡,340㎡,nan,nan,第1层(共3层),简装修,住宅底商,否,"生活服务,美容美发,休闲娱乐",中山四路商铺,广州市越秀区中山四路,16.00米,10.00米,5.00米,客梯0个，货梯0个,18.00元/㎡·月,"网络,中央空调,上水,下水",2019/9/11 10:49:27,https://gz.shop.fang.com/zu/3_242195176.html
nan,73000元/月,租金已包含,暂无,nan,nan,nan,商业街商铺,nan,否,体育东横街商铺,nan,客梯0个，货梯0个,体育东横街商铺,nan,nan,nan,0.00㎡,190㎡,,2019/8/27 11:08:19,https://gz.shop.fang.com/zu/3_241768329.html
nan,110000元/月,租金已包含,2001-01-01,nan,nan,nan,住宅底商,nan,否,汇侨新城商铺,nan,客梯0个，货梯0个,汇侨新城商铺,nan,nan,nan,3750.00㎡,1821㎡,,2019/8/20 17:17:42,https://gz.shop.fang.com/zu/3_241588451.html
nan,4800元/月,押一付三,45㎡,nan,nan,nan,第1层(共20层),简装修,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",叠翠峰花园,叠翠峰,5.00米,9.00米,5.20米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 10:20:43,https://gz.shop.fang.com/zu/3_241877412.html
nan,3000元/月,押二付一,541㎡,nan,nan,nan,第1层(共4层),精装修,住宅底商,是,百货超市,广东省广州市海珠区江南西路68号,广东省广州市海珠区江南西路68号,20.00米,13.50米,4.00米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 23:00:06,https://gz.shop.fang.com/zu/3_242107044.html
1.5万元,5300元/月,押三付一,18.00㎡,nan,nan,nan,第3层(共4层),毛坯,商业街商铺,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,3.00米,客梯0个，货梯0个,4.00元/㎡·月,,2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_229151304.html
nan,8000元/月,押三付一,18.00㎡,nan,nan,nan,第2层(共39层),简装修,住宅底商,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,8.00米,4.00米,3.20米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_237072607.html
nan,50000元/月,109㎡,第1层(共5层),nan,nan,nan,住宅底商,nan,否,京溪路,nan,京溪路,1.00米,1.00米,3.00米,nan,nan,nan,,2019/9/9 14:16:24,https://gz.shop.fang.com/zu/3_242146910.html
nan,3200元/月,押一付三,30㎡,nan,nan,nan,第1层(共1层),简装修,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",南亭大道/南亭村大街(路口),南亭大道/南亭村大街(路口),3.00米,10.00米,4.00米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:33:00,https://gz.shop.fang.com/zu/3_241880516.html
10万元,13500元/月,押三付一,18.00㎡,nan,nan,nan,第2层(共4层),简装修,商业街商铺,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,燃气,外摆区",2019/7/22 12:01:51,https://gz.shop.fang.com/zu/3_232584423.html
nan,28000元/月,租金已包含,暂无,nan,nan,nan,住宅底商,nan,否,光复北路商铺,nan,客梯0个，货梯0个,光复北路商铺,nan,nan,nan,0.00㎡,78㎡,,2019/8/20 17:16:00,https://gz.shop.fang.com/zu/3_241588387.html
nan,150000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,华乐路,nan,越秀区 华乐路,nan,nan,nan,nan,nan,1000㎡,,2019/8/20 17:16:25,https://gz.shop.fang.com/zu/3_241588409.html
nan,79200元/月,144㎡,暂无,nan,nan,nan,住宅底商,nan,否,力迅上筑商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,力迅上筑商铺,0.00㎡,nan,,2019/9/7 9:39:04,https://gz.shop.fang.com/zu/3_242079545.html
nan,140000元/月,租金已包含,暂无,nan,nan,nan,写字楼配套底商,nan,否,珠江新城西区商铺,nan,客梯0个，货梯0个,珠江新城西区商铺,nan,nan,nan,0.00㎡,350㎡,,2019/8/27 10:53:49,https://gz.shop.fang.com/zu/3_241767669.html
nan,160000元/月,310㎡,第1层(共5层),nan,nan,nan,写字楼配套底商,nan,否,天河南二路,nan,天河南二路,1.00米,1.00米,3.00米,nan,nan,nan,,2019/9/9 14:05:58,https://gz.shop.fang.com/zu/3_242146631.html
nan,4000元/月,押二付一,40㎡,nan,nan,nan,第1层(共1层),精装修,住宅底商,是,百货超市,新塘镇,新塘镇,5.00米,8.00米,4.00米,nan,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 22:56:29,https://gz.shop.fang.com/zu/3_242106947.html
nan,32500元/月,押二付一,392000.00㎡,nan,nan,nan,第1层(共3层),简装修,写字楼配套底商,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,10.00米,12.50米,10.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/23 10:05:49,https://gz.shop.fang.com/zu/3_229928841.html
2万元,255000元/月,押三付一,18.00㎡,25㎡,17个月,空转,第3层(共39层),简装修,住宅底商,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,4.00米,6.00米,3.20米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,扶梯,上水,下水,排烟,排污,燃气,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_237003596.html
nan,140000元/月,押三付一,0.00㎡,nan,nan,nan,第1层(共2层),精装修,住宅底商,否,"百货超市,生活服务,美容美发,餐饮美食",珠江新城西区商铺,广州市天河区珠江新城西区,15.00米,17.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,"停车位,中央空调,上水,下水,可明火,排烟,排污",2019/8/9 14:28:53,https://gz.shop.fang.com/zu/3_241277584.html
nan,19800元/月,押二付一,0.00㎡,nan,nan,nan,第1层(共32层),精装修,住宅底商,是,百货超市,广州百货大厦,西湖路11号,3.80米,4.00米,3.40米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/9/7 22:42:37,https://gz.shop.fang.com/zu/3_242106666.html
nan,8000元/月,押二付一,392000.00㎡,60㎡,nan,nan,第1层(共1层),毛坯,写字楼配套底商,是,"美容美发,餐饮美食,休闲娱乐",白云万达广场商铺,云城东路501号,4.00米,17.00米,6.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,上水,下水,可明火,排烟,排污,外摆区",2019/7/31 10:33:42,https://gz.shop.fang.com/zu/3_237979982.html
nan,135000元/月,40.00元/㎡·月,暂无,nan,nan,nan,住宅底商,nan,否,正佳广场,nan,客梯8个，货梯2个,1.00米,1.00米,3.00米,正佳广场,420000.00㎡,528㎡,,2019/9/7 10:01:37,https://gz.shop.fang.com/zu/3_242080348.html
nan,88000元/月,租金已包含,暂无,nan,nan,nan,商业街商铺,nan,否,珠江新城西区商铺,nan,客梯0个，货梯0个,珠江新城西区商铺,nan,nan,nan,0.00㎡,293㎡,,2019/8/27 10:32:50,https://gz.shop.fang.com/zu/3_241766437.html
nan,153000元/月,押二付一,1800㎡,nan,nan,nan,第4层(共6层),简装修,住宅底商,否,休闲娱乐,五羊新城,五羊新城,5.00米,10.00米,4.00米,nan,8.00元/㎡·月,"停车位,客梯,货梯,上水,下水",2019/8/3 12:17:04,https://gz.shop.fang.com/zu/3_241106210.html
nan,117000元/月,押二付一,213523.00㎡,nan,nan,nan,第1层(共1层),毛坯,住宅底商,是,"餐饮美食,休闲娱乐",星汇园商铺,天河区珠江新城华穗路398号,8.00米,4.00米,4.50米,客梯0个，货梯0个,2.30元/㎡·月,"上水,下水,燃气",2019/8/21 20:11:17,https://gz.shop.fang.com/zu/3_241622452.html
nan,25000元/月,租金已包含,暂无,nan,nan,nan,住宅底商,nan,否,体育东横街商铺,nan,客梯0个，货梯0个,体育东横街商铺,nan,nan,nan,0.00㎡,80㎡,,2019/8/20 17:15:12,https://gz.shop.fang.com/zu/3_241588361.html
1万元,82500元/月,押三付一,18.00㎡,nan,nan,nan,第3层(共4层),简装修,商业街商铺,否,nan,琶洲商业广场商铺,海珠琶洲蟠龙新街3号,nan,nan,4.30米,客梯0个，货梯0个,4.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,排烟,排污,外摆区",2019/7/22 12:02:08,https://gz.shop.fang.com/zu/3_230102480.html
nan,110000元/月,押二付一,0.00㎡,nan,nan,nan,第2层(共2层),毛坯,住宅底商,是,"美容美发,餐饮美食",下渡路商铺,新港西鹭江下渡路,12.00米,10.00米,4.00米,客梯0个，货梯0个,5.00元/㎡·月,"上水,下水",2019/8/19 19:54:17,https://gz.shop.fang.com/zu/3_241566537.html
nan,64400元/月,押二付一,392000.00㎡,250㎡,nan,nan,第1层(共3层),精装修,商业街商铺,是,"美容美发,餐饮美食",白云万达广场商铺,云城东路501号,10.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/9/8 16:51:26,https://gz.shop.fang.com/zu/3_242126343.html
nan,33000元/月,押一付三,61.67㎡,nan,nan,nan,第1层(共2层),简装修,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",中山8路38号,中山8路38号,3.30米,10.60米,4.60米,nan,nan,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/31 11:50:37,https://gz.shop.fang.com/zu/3_241881132.html
nan,19140元/月,押一付三,0.00㎡,nan,nan,nan,第1层(共1层),毛坯,住宅底商,否,"生活服务,休闲娱乐",淘金大厦商铺,恒福路92号至98号,6.00米,5.00米,3.80米,客梯0个，货梯0个,3.00元/㎡·月,"上水,下水",2019/8/3 11:07:26,https://gz.shop.fang.com/zu/3_241103351.html
nan,45000元/月,押二付一,24666.00㎡,95㎡,nan,nan,第1层(共1层),精装修,商业街商铺,是,nan,北京路步行街,北京路322号附近,8.00米,11.00米,5.00米,客梯4个，货梯2个,10.00元/㎡·月,"上水,下水,排烟,排污",2019/8/27 11:32:35,https://gz.shop.fang.com/zu/3_241769233.html
nan,13000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,纸行路,nan,纸行路,nan,nan,nan,nan,nan,21㎡,,2019/8/20 17:21:15,https://gz.shop.fang.com/zu/3_241588388.html
nan,120000元/月,租金已包含,第1层(共5层),nan,nan,nan,住宅底商,nan,否,猎德大道,nan,猎德大道,nan,nan,nan,nan,nan,800㎡,,2019/8/25 12:45:31,https://gz.shop.fang.com/zu/3_241722791.html
nan,105000元/月,租金已包含,第1层(共5层),nan,nan,nan,写字楼配套底商,nan,否,华利路,nan,华利路,nan,nan,nan,nan,nan,133㎡,,2019/7/26 17:48:51,https://gz.shop.fang.com/zu/3_240882907.html
nan,86000元/月,186㎡,暂无,nan,nan,nan,住宅底商,nan,否,江南西商铺,nan,客梯0个，货梯0个,1.00米,1.00米,3.00米,江南西商铺,0.00㎡,nan,,2019/9/11 10:40:56,https://gz.shop.fang.com/zu/3_242194767.html
nan,33000元/月,押二付一,392000.00㎡,180㎡,nan,nan,第1层(共3层),简装修,商业街商铺,是,"家居建材,生活服务,美容美发,餐饮美食",白云万达广场商铺,云城东路501号,10.00米,10.00米,11.00米,客梯0个，货梯0个,10.00元/㎡·月,"上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/1 10:52:48,https://gz.shop.fang.com/zu/3_238052896.html
nan,55000元/月,租金已包含,暂无,nan,nan,nan,住宅底商,nan,否,天河北苑商铺,nan,客梯0个，货梯0个,天河北苑商铺,nan,nan,nan,0.00㎡,96㎡,,2019/8/20 18:10:40,https://gz.shop.fang.com/zu/3_241589959.html
nan,138000元/月,租金已包含,暂无,nan,nan,nan,写字楼配套底商,nan,否,花城汇,nan,客梯0个，货梯0个,花城汇,nan,nan,nan,500000.00㎡,480㎡,,2019/8/27 11:03:10,https://gz.shop.fang.com/zu/3_241768076.html
