name,lat,lng,province,city,district,adderss,street_id,telephone,detail,uid
呷哺呷哺(亦庄力宝华联店),39.812211,116.50822,北京市,北京市,大兴区,北京市大兴区荣华中路北京华联力宝购物中心地下一层B1-09号,36ba203082941f51e856fa81,(010)67866735,1,36ba203082941f51e856fa81
鑫隆四季涮肉(新海家园店),39.763483,116.550479,北京市,北京市,通州区,北京市通州区马驹桥新海家园北里西侧底商(神龙美食街),127caf8ebb39eac5b13c8142,(010)80890930,1,127caf8ebb39eac5b13c8142
赛白味餐厅,39.80602,116.515473,北京市,北京市,大兴区,宏达北路12号创新大厦B座,f4a33da9b073fa103010af78,(010)67862682,1,f4a33da9b073fa103010af78
呷哺呷哺(亦庄富兴国际物美店),39.80908,116.506979,北京市,北京市,大兴区,北京市大兴区亦庄经济技术开发区天华北街11号院4栋B1层,a5fc08f8c2d2d7a972210b8c,,1,a5fc08f8c2d2d7a972210b8c
山西削面小馆,39.797037,116.505688,北京市,北京市,大兴区,经济技术开发区天宝园五里二区1幢F1-2号,b549137682e62343e5073853,13439207515,1,b549137682e62343e5073853
鱼你在一起(亦庄物美店),39.809171,116.507337,北京市,北京市,大兴区,北京亦庄经济开发区天华北街11号物美超市地下一层,,18910512029,1,e5cb6e816bbc479e7069d3be
极致蒸鲜(亦庄店),39.79676,116.505805,北京市,北京市,大兴区,大兴区天宝中路天宝园五里二区1号楼(上海沙龙二期),55b69a58ed94913facee7aec,13611220871,1,55b69a58ed94913facee7aec
融桥海鲜大排档(亦庄店),39.805717,116.501752,北京市,北京市,大兴区,亦庄经济技术开发区天华北街大雄商业中心二楼,91fef38e78f8a119f82213be,(010)67891268,1,91fef38e78f8a119f82213be
杨铭宇黄焖鸡米饭(亦庄店),39.79676,116.505805,北京市,北京市,大兴区,经济技术开发区天宝园五里二区2号楼1层01H001-1,6f25357ab010d932c06c144f,18911258012,1,6f25357ab010d932c06c144f
炸鸡匠人烧(天宝园店),39.797349,116.50497,北京市,北京市,大兴区,经济技术开发去天宝南街上海沙龙二层B6号,a646b1468b10f36f15c9050c,(010)67829970,1,a646b1468b10f36f15c9050c
西少爷肉夹馍(亦庄店),39.809044,116.507687,北京市,北京市,大兴区,经济技术开发区华北街11号院2号楼1层103(富兴国际中心1层),44cf055e56edef1fb6f42f55,18816028155,1,44cf055e56edef1fb6f42f55
福建美食沙县小吃(景园北街店),39.784143,116.525552,北京市,北京市,大兴区,北京市经济技术开发区景园北街2号院67号楼1层8113,62ee29981a667f779f09f7d5,"(010)56171413,15321351582",1,fba1d902d02a83837ab55cde
张亮麻辣烫,39.808685,116.49746,北京市,北京市,大兴区,北京市大兴区经济技术开发区林肯公园33号楼105底张亮麻辣烫,,18701625497,1,8a7057fa94f837ac8505bfd6
田老师红烧肉(荣京道店),39.791415,116.502236,北京市,北京市,大兴区,北京市大兴区经济技术开发区地盛北街1号院40号楼1层106,,(010)67851490,1,b4e34c932a75719372455b4a
秦晋面庄(亦庄店),39.809934,116.52193,北京市,北京市,大兴区,北京市大兴区亦庄经济开发区隆庆街12号桔子底商,1b9bb25c7ecdb284d4851f5a,15321087118,1,42c971da15172f0d5bf6be5d
老家肉饼(亦庄店),39.811733,116.496587,北京市,北京市,大兴区,北京市大兴区文化园西路8号院2号楼1层106,7524cb4f0d4efe2d05026ff3,(010)87520188,1,7524cb4f0d4efe2d05026ff3
京碗居(金隅公寓店),39.81523,116.512063,北京市,北京市,大兴区,北京市大兴区北环东路3号院2栋12号,bcaebff8b01c914dc9e33c5b,(010)67871828,1,bcaebff8b01c914dc9e33c5b
兴盛饭庄(亦庄店),39.805912,116.501879,北京市,北京市,大兴区,北京市大兴区亦庄天华北街天华园二里三区大雄商业中心三楼,33b013468e06fd3be115f99c,(010)67882900,1,33b013468e06fd3be115f99c
醉得意(马驹桥店),39.76184,116.552086,北京市,北京市,通州区,马驹桥兴华中街8号二层,289d104b845410df9868b422,18632360961,1,289d104b845410df9868b422
泉日本料理,39.805791,116.509817,北京市,北京市,大兴区,北京经济技术开发区荣华中路11号1幢2层201,5d180353fbfb700afea778fd,"(010)67800583,13581616137",1,5d180353fbfb700afea778fd
天兴居(亦庄瀛海店),39.767489,116.500258,北京市,北京市,大兴区,北京市大兴区南海家园六里5,32a612ba2eb18b158f55ec2e,"15010601583,18035518235",1,32a612ba2eb18b158f55ec2e
俏巴蜀(马驹桥店),39.76306,116.550742,北京市,北京市,通州区,马驹桥永昌南路神龙餐饮街(近新海小区),329ca9572fdf4eb62b3a9fc2,(010)60571218,1,329ca9572fdf4eb62b3a9fc2
老诚一锅(亦庄店),39.796314,116.505853,北京市,北京市,大兴区,北京市大兴区天宝园五里二区2号楼,ffa0303ce7932f0b0f0e6b8f,17746571391,1,ffa0303ce7932f0b0f0e6b8f
邂逅酸菜小鱼(亦庄店),39.812121,116.500496,北京市,北京市,大兴区,亦庄林肯公园文化园西路6号院16号楼105,,(010)67886691,1,da729d12d69cbe2a96ca0702
吉野家(北京华联购物中心店),39.811061,116.507542,北京市,北京市,大兴区,北京华联购物中心地下1层-14B,5f5c83dcac1a80a309a8d42d,13391786620,1,5f5c83dcac1a80a309a8d42d
呷哺呷哺(马驹桥米拉商务楼店),39.765699,116.552029,北京市,北京市,通州区,北京市通州区新海东路5号楼102号米拉商务楼1-2层,d57b465cdfd6838f1df74dd1,(010)56877544,1,d57b465cdfd6838f1df74dd1
蜀湘园(亦庄店),39.807969,116.508213,北京市,北京市,大兴区,荣华中路7号,90bd09ed99ec0c9f9f09f785,18513889536,1,90bd09ed99ec0c9f9f09f785
故乡村(天宝南街店),39.797345,116.505376,北京市,北京市,大兴区,北京市大兴区天宝园五里二区上海沙龙新天地天宝商业中心2层,f4a33da9b0b8fa103110afad,(010)67804266,1,f4a33da9b0b8fa103110afad
百姓家肉饼(亦庄店),39.814163,116.53455,北京市,北京市,大兴区,北京市大兴区经济技术开发区经海二路15号1幢一层108室,090cf22908ca5e3043e19224,(010)56109186,1,090cf22908ca5e3043e19224
咖啡陪你(亦庄力宝店),39.810175,116.508152,北京市,北京市,大兴区,荣华中路8号院力宝广场8号楼一层109号,cf9434a3cdd109340b1cc7ea,"(010)57862131,13051663650",1,cf9434a3cdd109340b1cc7ea
德顺斋爆肚馆,39.763246,116.5508,北京市,北京市,通州区,中心一路神龙潼关1区底商1203号,9e3d3ce3f322ff2b118824dc,"(010)80803922,13811669503",1,9e3d3ce3f322ff2b118824dc
老家肉饼(亦庄怡乐店),39.768581,116.509062,北京市,北京市,大兴区,亦庄镇鹿海苑一里20号一层底商,daeae179d4d8275445572641,"(010)56213685,15311296713",1,daeae179d4d8275445572641
四合小馆(博客雅苑店),39.766006,116.509629,北京市,北京市,大兴区,北京市大兴区秦河一街鹿海园四里8号楼8118室,661ea1d36aabb7ad4e554758,(010)57782718,1,661ea1d36aabb7ad4e554758
味多美(亦庄永康店),39.778513,116.545974,北京市,北京市,通州区,北京市通州区康定街18号,3a0fbba8650996589ee3217b,(010)87854058,1,3a0fbba8650996589ee3217b
京彩烤鸭,39.81713,116.553961,北京市,北京市,通州区,台湖镇科创五街科9号东创大厦一层,,(010)56865366,1,44c0a9f970de8fd374026990
紫陌啡语(亦庄店),39.812144,116.499693,北京市,北京市,大兴区,经济技术开发区文化园西路8号院45号楼1层102,741d83721d20c04926d2bba2,"(010)67899107,13264055823",1,741d83721d20c04926d2bba2
时空拼图家庭餐馆(林肯店),39.81064,116.501847,北京市,北京市,大兴区,亦庄经济开发区文化园西路6号林肯公园B区26号楼105号底商,,(010)67891077,1,37bb06d74323f008c1f1cf8b
博斯塔纳新疆餐厅,39.770728,116.514716,北京市,北京市,大兴区,北京市大兴区泰河园四里三区甲1,b76e27000d9ba9984c3a5929,(010)58026500,1,b76e27000d9ba9984c3a5929
帕丁顿西餐厅(亦庄易居国际店),39.810563,116.506398,北京市,北京市,大兴区,北京市大兴区荣华中路5号院易居国际B座底商,51b7adddd82c62c7047ce850,(010)67879798,1,51b7adddd82c62c7047ce850
沙县小吃(荣华中路店),39.808048,116.508444,北京市,北京市,大兴区,亦庄开发区荣华中路7号国融大厦,a48339b558733f45b03c811c,18010148827,1,a48339b558733f45b03c811c
一串亦签,39.811862,116.499997,北京市,北京市,大兴区,北京市大兴区天华东路林肯公园C区东门财富茅台门前下沉广场B1层,,18611238523,1,eca2dd3e08b45b68dc1e5268
十年以后(马驹桥店),39.765265,116.552085,北京市,北京市,通州区,北京市通州区米拉广场7号楼,acbaccbb879463cf593ac894,(010)56877085,1,acbaccbb879463cf593ac894
诗雅家韩国料理(上海沙龙店),39.796907,116.505484,北京市,北京市,大兴区,北京市大兴区天宝园五里二区上海沙龙新天地天宝商业中心2层F12,a7dc4f31392674c0da2f2805,15600009210,1,a7dc4f31392674c0da2f2805
亦海人家(宏达北路店),39.80839,116.511798,北京市,北京市,大兴区,北京市大兴区经济技术开发区宏达北路7号楼,33fbfa832f4151d80bf5eb15,(010)67862566,1,33fbfa832f4151d80bf5eb15
赛百味(隆盛大厦店),39.790305,116.531941,北京市,北京市,大兴区,荣昌东街甲5号隆盛大厦A座2层203室,fd13a3f2eb5193e3b1077d38,(010)67806729,1,fd13a3f2eb5193e3b1077d38
川味鱼味,39.791743,116.521552,北京市,北京市,大兴区,大兴区荣华南路9号院2号楼102,,(010)60845958,1,73a8f6b531d075652fb908eb
滇馨园(同济南路店),39.777596,116.544083,北京市,北京市,通州区,康定街18号(近永康公寓北门),af1ae56bcd98fb0b4207c17d,(010)87856800,1,af1ae56bcd98fb0b4207c17d
东方宫(北京亦庄店),39.811196,116.503412,北京市,北京市,大兴区,"北京市大兴区亦庄文化园西路6号院30号楼104底商(林肯公园二期底商,国家康复医院对面)",4bbe3c3c9524cb3c01294f70,(010)67802198,1,4bbe3c3c9524cb3c01294f70
米斯特(亦庄店),39.807819,116.507719,北京市,北京市,大兴区,大兴区荣华中路7号国融大厦C座1楼1010室,691305232f34bc11725e8047,(010)67830547,1,691305232f34bc11725e8047
小胖包子(亦庄店),39.768368,116.509167,北京市,北京市,大兴区,大兴区博兴七路首航超市旁边,7263e5e67e708fe5deee8bf6,"(010)67851800,13753021004",1,7263e5e67e708fe5deee8bf6
朝林松源酒店-自助餐厅,39.798355,116.512115,北京市,北京市,大兴区,荣华中路19号朝林松源酒店内,551b8f3ab69b9133c91b95bf,(010)53876996,1,551b8f3ab69b9133c91b95bf
酒食里酒吧餐厅,39.808598,116.497504,北京市,北京市,大兴区,北京市大兴区文化园西路八号林肯公园C区33号楼底商,2c51c3f3aece4c54c9fa5fe2,13691410461,1,2c51c3f3aece4c54c9fa5fe2
川湘人家(亦庄店),39.7843,116.52643,北京市,北京市,大兴区,北京市大兴区经济技术开发区景园北街2号院66号楼1层8108室,1d8db933667c1b4e16c90586,(010)59346465,1,1d8db933667c1b4e16c90586
阿森河间驴肉火烧,39.768475,116.509102,北京市,北京市,大兴区,亦庄镇鹿海园一里20号首航超市,ab1c6127bf3ff255f80cad47,15611376303,1,ab1c6127bf3ff255f80cad47
张亮麻辣烫(荣京道店),39.7916,116.503557,北京市,北京市,大兴区,北京市大兴区地盛西路荣京道B1-121号商铺,e27e27b416a63927cae33c95,,1,e27e27b416a63927cae33c95
鲜芋仙(大族广场店),39.798425,116.519379,北京市,北京市,大兴区,荣京东街大族广场8号楼二层F2-16,,(010)67854881,1,28de7206af928b784054d707
秘辣麻辣主题餐厅(亦庄店),39.797218,116.504368,北京市,北京市,大兴区,经济开发区天宝园五里二区光大银行二楼,5bbb122b5bb62ba7c4f50d29,"(010)57034321,15735992509",1,5bbb122b5bb62ba7c4f50d29
虾吃虾涮(中芯花园店),39.770658,116.514635,北京市,北京市,大兴区,泰河园四里三区甲1号楼商业区106号(中房广场对面),,15901367881,1,3d31b870728368421df74dcf
新侨三宝乐面包店(亦庄店),39.810958,116.502984,北京市,北京市,大兴区,北环西路林肯公园二期101,be9665ed15e97ae141d63e78,"(010)87246098,15321127772",1,be9665ed15e97ae141d63e78
井格重庆火锅(城乡世纪广场店),39.808941,116.539348,北京市,北京市,大兴区,科创五街38号北京城乡世纪广场L1层,,(010)67899197,1,edf36a8b8eb2485b2b06ce6a
拿渡北京麻辣餐厅(凉水河一街物美店),39.77629,116.509203,北京市,北京市,大兴区,泰河园一里一区14号楼一层F103,6813461f5cf2ad9e6c3e1bf1,(010)67898977,1,6813461f5cf2ad9e6c3e1bf1
湖南毛家菜(同济南路店),39.777761,116.544237,北京市,北京市,通州区,北京市经济技术开发区康定街18号12号楼1层1号A底商,db7e7cddc5656426f503b8d3,(010)67898319,1,b35b7bc7ee8a71aad13ce3e3
庆丰包子铺(同济南路店),39.778472,116.545874,北京市,北京市,通州区,北京市通州区康定街18号永康公寓3号楼1层,bcfdb6ac94674e68b21e363d,,1,bcfdb6ac94674e68b21e363d
金洞庭鱼庄(亦庄店),39.791622,116.503021,北京市,北京市,大兴区,北京市大兴区荣京道大楼B1-110号,25c08121917c6641c27da2a5,(010)56287320,1,25c08121917c6641c27da2a5
前粮胡同(亦庄创意生活广场),39.816611,116.51016,北京市,北京市,大兴区,北京市大兴区文化园东路6号亦庄创意生活广场F3,,,1,d7351ee8a7457ee78505bfb7
丫头串吧,39.764024,116.552768,北京市,北京市,通州区,北京市通州区辛屯村43号,590f90366cec7415081cc786,13716988259,1,590f90366cec7415081cc786
味纯私房菜(亦庄店),39.792551,116.501734,北京市,北京市,大兴区,北京市经济技术开发区荣京西街卡尔生活馆南门,1f61179df8000b71f4b9160b,"(010)51065860,13301367999",1,1f61179df8000b71f4b9160b
味千拉面(亦庄创意生活广场店),39.816641,116.509581,北京市,北京市,大兴区,北京市大兴区文化园东路6号亦庄创意生活广场F1,,(010)67859101,1,2f7bc6b25eec5493940319c1
聚一锅羊羯子火锅,39.763809,116.550605,北京市,北京市,通州区,通州区新海家园底商14号、15号美食一条街,61085211bd987fa1c51b7563,(010)60593876,1,61085211bd987fa1c51b7563
今牛海记潮汕鲜牛肉火锅(马驹桥店),39.761714,116.552054,北京市,北京市,通州区,北京市通州区马驹桥兴华西大街8号二楼,332788b9aa2937acf503b815,"(010)80829936,18301598093",1,332788b9aa2937acf503b815
鱼你在一起(亦庄上海沙龙店),39.797432,116.505374,北京市,北京市,大兴区,北京市北京经济技术开发区天宝园五里二区1撞A104,,18910512022,1,77100fca1543e1266c20b943
魏家凉皮(同济南路店),39.778466,116.545916,北京市,北京市,通州区,北京市通州区康定街18号院-3,5eba5e52d2013c031288247c,,1,5eba5e52d2013c031288247c
星巴克(朝林广场店),39.799168,116.512393,北京市,北京市,大兴区,大兴区荣华中路19号朝林广场A座一层,8de9c59d41806226d3ff2392,(010)67857761,1,8de9c59d41806226d3ff2392
郑记豫乡老烩面,39.796293,116.506014,北京市,北京市,大兴区,北京市大兴区天宝园五里二区2号楼1层01H013,13fa3f5b8b06571d79dbd2a3,13521662319,1,13fa3f5b8b06571d79dbd2a3
虾吃虾涮(亦庄店),39.797244,116.505159,北京市,北京市,大兴区,北京市北京经济技术开发区天宝园五里二区天宝商业中心B7一层,92d31bcbfa2943a361180949,(010)67829822,1,92d31bcbfa2943a361180949
鱼你在一起(泰河园店),39.776038,116.509569,北京市,北京市,大兴区,北京市大兴区泰河园一里一区,fb249660f2ac26fb17c8f693,(010)67878399,1,fb249660f2ac26fb17c8f693
小恒水饺(富兴国际店),39.808745,116.507602,北京市,北京市,大兴区,北京市大兴区亦庄经济技术开发区天华北街富兴国际3号楼底商101号,5baa5a5317f592f73f9a5e7f,(010)59090815,1,5baa5a5317f592f73f9a5e7f
樱町三味日本料理,39.790901,116.524581,北京市,北京市,大兴区,北京市大兴区亦庄经济技术开发区荣华南路16号中冀斯巴鲁大厦一层,e6ee2fd2e30fe9512b11d114,(010)59767266,1,e6ee2fd2e30fe9512b11d114
河风精致寿司(亦庄店),39.808844,116.507693,北京市,北京市,大兴区,北京经济技术开发区天华北街11号院2号楼一层1-11室,d7b51a57a8c44abb31870ad5,13001909900,1,d7b51a57a8c44abb31870ad5
北京兴基铂尔曼饭店,39.792921,116.522489,北京市,北京市,大兴区,北京市大兴区荣华南路12号兴基铂尔曼饭店1楼,be1ea5efeb40f0a615948ea9,(010)87228431,1,be1ea5efeb40f0a615948ea9
郏县饸饹面(亦庄店),39.813214,116.50409,北京市,北京市,大兴区,北京市大兴区北京经济技术开发区文化园西路6号院10号楼1层109,,"18511167688,(010)56182587",1,8e87fb91ec968d97e311038e
禾绿回转寿司(北京华联购物中心店),39.811734,116.508275,北京市,北京市,大兴区,北京市大兴区荣华中路8号北京华联B1,95b6123adc4f080e1df74d01,(010)67863079,1,95b6123adc4f080e1df74d01
独道牛板筋火锅(亦庄店),39.811236,116.495754,北京市,北京市,大兴区,经济技术开发区文化园西路8号院林肯公园一期西北门6号楼下沉广场,bfabe622c132c9c3cb213d31,(010)67866296,1,bfabe622c132c9c3cb213d31
McCafe(马驹桥店),39.766641,116.551783,北京市,北京市,通州区,北京市通州区马驹桥米拉小镇新海路1号麦当劳内,9c089cf75aecca25441a32a9,(010)56877587,1,9c089cf75aecca25441a32a9
湘水滨(马驹桥店),39.763258,116.55052,北京市,北京市,通州区,金通超市,d219bb1dd000c992f50e77d7,(010)60505415,1,d219bb1dd000c992f50e77d7
德克士(凉水河物美餐厅),39.775757,116.510292,北京市,北京市,大兴区,大兴区亦庄镇凉水河一街泰河园一里一区14号楼F108号,,(010)67806899,1,39d5e27f917cd9692bd7ab64
兰州拉面(亦庄店),39.800669,116.529934,北京市,北京市,大兴区,北京市大兴区经济技术开发区同济中路甲7号底商,e4b46ac54d026e172afc4869,,1,e4b46ac54d026e172afc4869
杭州小吃(天华北街),39.806057,116.502188,北京市,北京市,大兴区,经济技术开发区天花园二里二区20号楼124室,9cf35f812e0a86bf132935c7,13269868145,1,9cf35f812e0a86bf132935c7
习连汇中国兰州牛肉面(亦庄店),39.79685,116.504565,北京市,北京市,大兴区,经济技术开发区天宝园五里二区1幢D7号,adb5c449a4006452e60738e6,18618495502,1,adb5c449a4006452e60738e6
晋北面食馆(亦庄店),39.802312,116.495214,北京市,北京市,大兴区,大兴区天宝北街1号,8fa14fc39cc53c77f7eafcd9,(010)67897315,1,8fa14fc39cc53c77f7eafcd9
稻香村(新海东路店),39.767492,116.552694,北京市,北京市,通州区,北京市通州区新海东路2号莲水怡园9号楼一层商5-02号,,13311341178,1,883c05ca06b7294aad0457bc
平塔西班牙餐厅,39.788853,116.532269,北京市,北京市,大兴区,北京市大兴区隆昌东街6号,,(010)80699948,1,c0b23ccacea361c43b221c83
喜相逢饺子王(北京城乡世纪广场店),39.807528,116.540692,北京市,北京市,大兴区,北京市大兴区科创五街38号北京城乡世纪广场F3,,"15011482180,15001158315",1,5a3f5d25da0c7ce4ab175a65
亮健容天土锅羊蝎子(林肯公园店),39.811344,116.495814,北京市,北京市,大兴区,北京市经济技术开发区文化园西路8号院5号楼2层203,13fbd18a78bb5e5e901fc9e5,(010)67899750,1,13fbd18a78bb5e5e901fc9e5
大理过桥米线(亦庄分店),39.797198,116.5055,北京市,北京市,大兴区,北京市北京经济技术开发区天宝园五里二区1幢A12一层,91c13f933b764fe321f01718,13020068733,1,91c13f933b764fe321f01718
季之膳日本料理(天宝园店),39.797636,116.505333,北京市,北京市,大兴区,经济技术开发区天宝园五里二区1幢A12二层,95c74408c61bbd7432f71d5d,"(010)67809098,15910433607",1,95c74408c61bbd7432f71d5d
意塔意大利餐厅,39.79334,116.523429,北京市,北京市,大兴区,北京市大兴区亦庄泰豪智能大厦A座一层,8d03d1679cdd025eb0077daf,"(010)59380678,17710729024",1,8d03d1679cdd025eb0077daf
阿田大虾(马驹桥店),39.762186,116.550681,北京市,北京市,通州区,通州区兴华中街神龙潼关二区底商(老刘野生大鱼坊对面),c3cd313c3b8d69632a02e1ce,15901345003,1,c3cd313c3b8d69632a02e1ce
张亮麻辣烫(马驹桥店),39.761909,116.551879,北京市,北京市,通州区,马驹桥镇兴华西大街8号一层106室,69d8a2ca5ee6323a6240a9c4,(010)80829986,1,69d8a2ca5ee6323a6240a9c4
一品香驴肉火烧(北京同仁堂健康大厦东),39.786268,116.528757,北京市,北京市,大兴区,北京市大兴区景园北街2号,10f234009824ca9808ccdd67,13241449589,1,10f234009824ca9808ccdd67
稻香村(鹿海园店),39.776135,116.5093,北京市,北京市,大兴区,北京市大兴区亦庄镇泰和园一里一区物美大卖场底商,d8325d9402f764dc0782c212,(010)87160979,1,d8325d9402f764dc0782c212
金凤成祥(亦庄三店),39.765868,116.510279,北京市,北京市,大兴区,北京市大兴区经济技术开发区博兴路鹿海园四里8号楼,,18600166917,1,97bcb28823a471ba3586f40c
正宗潮汕鲜牛肉火锅(亦庄店),39.811172,116.503451,北京市,北京市,大兴区,北京市经济技术开发区文化园西路6号院30号楼-1至1层106,,(010)67876661,1,cbbe28af6da406ecd6b74e6a
星巴克(文化园西路店),39.811811,116.500901,北京市,北京市,大兴区,大兴区经济技术开发区文化园西路6号17号楼一层101-1单元,a5ecebcd8864cc2a72210b21,(010)67864302,1,a5ecebcd8864cc2a72210b21
虾吃虾涮(同济南路店),39.777872,116.544292,北京市,北京市,通州区,北京市通州区康定街18号院-12,cd40d130574de1b1077ce880,(010)67893162,1,cd40d130574de1b1077ce880
东坤园饭庄,39.766073,116.509375,北京市,北京市,大兴区,北京市大兴区博客雅苑8120,9d2fd1c38a49ebfd9503198d,(010)57782609,1,9d2fd1c38a49ebfd9503198d
大益茶茶馆(亦庄林肯公园旗舰店),39.812994,116.504143,北京市,北京市,大兴区,北京市亦庄经济技术开发区文化园西路6号院23号楼一层底商102,,"13911671125,13911620868",1,43502d5d8ca8bcb13ce23173
张亮麻辣烫(科创五街店),39.815837,116.551719,北京市,北京市,通州区,北京市通州区次渠镇科创五街3号如家酒店隔壁,7ab05c5b2e50b7fa4e2fdf46,18514571061,1,7ab05c5b2e50b7fa4e2fdf46
和合谷(亦庄店),39.81198,116.500562,北京市,北京市,大兴区,北京市经济技术开发区文化园西路6号院16号楼1层103号,,(010)67865029,1,9e96f039038e26865e0d023f
沙县小吃(同济中路店),39.800721,116.52967,北京市,北京市,大兴区,大兴区北京经济技术开发区同济中路甲7号18幢104A商铺,,18506988880,1,7f5688b619c85db12eb96d62
甲乙饼(亦庄店),39.81102,116.508736,北京市,北京市,大兴区,大兴区经济技术开发区亦庄经济开发区荣华中路BHGMall北京华联力宝购物中心F1,,"18301461996,17610919065",1,b19428dc31993c2dd5b74eb3
南海家园主食厨房,39.765554,116.499406,北京市,北京市,大兴区,北京市大兴区姜场街,210a96cac72a59378f1a897b,,1,210a96cac72a59378f1a897b
食客美(亦庄店),39.772452,116.519213,北京市,北京市,大兴区,北京经济技术开发区凉水河一街20号9号楼北7~8号,578d24d1315ebb65210262d7,"(010)67483028,15001188368",1,578d24d1315ebb65210262d7
马泽彬广东煲仔饭,39.793767,116.521588,北京市,北京市,大兴区,亦庄镇荣华南路10号院4号楼荣华鑫泰大厦2层201A,,13521766555,1,b56e2b93de04c60300ff2dbf
锦芳小吃,39.764947,116.500183,北京市,北京市,大兴区,北京市大兴区姜场街南海家园六里南门底商31号楼,,18810851310,1,674f7e77a3d1e1b9f02d83d4
月之海日本料理(北环东路店),39.815098,116.511765,北京市,北京市,大兴区,北京市经济技术开发区北环东路3号15室,e889a74446f397ac8705bf97,"(010)67865517,18611390653",1,e889a74446f397ac8705bf97
米小仙儿砂锅米线,39.813266,116.504058,北京市,北京市,大兴区,经济技术开发区文化园西路6号院10号楼1层109,a1c023cd8b1592f693114c0f,18511167688,1,a1c023cd8b1592f693114c0f
老家肉饼(亦庄金泰店),39.815332,116.512253,北京市,北京市,大兴区,北京市经济技术开发区北环东路3号2幢10号商铺,c89921d8fdf19f68cafa5f26,13366847963,1,c89921d8fdf19f68cafa5f26
山西刀削面,39.772463,116.518624,北京市,北京市,大兴区,凉水河一街物美超市五层,,13621322072,1,a97cb7a27347e0789d82ea33
犟骨头排骨饭(马驹桥店),39.765913,116.55223,北京市,北京市,通州区,北京市通州区马驹桥新海东路1号楼2层204-205号,52ab23740a8e437eb5f42f53,15321666456,1,52ab23740a8e437eb5f42f53
张亮麻辣烫(荣华鑫泰大厦店),39.794329,116.521097,北京市,北京市,大兴区,荣华鑫泰大厦4号楼2层美食城内,,,1,230398d6ac4c823b14c8f6bd
味纯私房菜(中冀斯巴鲁店),39.790925,116.524301,北京市,北京市,大兴区,北京市大兴区荣华南路16号中冀斯巴鲁C座2楼,,"(010)59767288,13301367999",1,a4dec0d5862626db36b06cd6
犟骨头排骨饭(同济南路店),39.778277,116.545451,北京市,北京市,通州区,北京经济技术开发区康定街18号院1号楼102,9e80eb0b73238fdceb12e47c,17600529076,1,9e80eb0b73238fdceb12e47c
张亮麻辣烫(同济南路店),39.778726,116.546422,北京市,北京市,通州区,北京市通州区康定路18号永康公寓底商30号,e61b337ce1b403f7ebe58231,,1,e61b337ce1b403f7ebe58231
杨国福麻辣烫(中航国际广场店),39.788881,116.521939,北京市,北京市,大兴区,北京经济技术开发区荣华南路13号院2号楼102,7dd78cb69bd720988936ee41,17010207769,1,7dd78cb69bd720988936ee41
湘水滨(北环路店),39.815004,116.512142,北京市,北京市,大兴区,北京市经济技术开发区北环东路3号院2幢13号1-2层13号商铺,,(010)67804560,1,157b7cb5fbcf8ac03517dc52
e咖众创空间,39.805079,116.543811,北京市,北京市,通州区,亦庄经济技术开发区科创七街29号(OBE互联网创新园院内),a10ea1a9ea6617461d580066,"(010)67856388,18201412936",1,a10ea1a9ea6617461d580066
福林饺子(林肯店),39.810183,116.501059,北京市,北京市,大兴区,北京市大兴区亦庄开发区林肯公园C区25号楼107室,c334e40c95ecfb1e601c67bf,(010)67886998,1,c334e40c95ecfb1e601c67bf
阿宝驴肉火烧(亦庄店),39.783794,116.525801,北京市,北京市,大兴区,北京市经济技术开发区景园北街2号院68号楼1层8119,f21406b6c59c72c307026f0d,(010)53356365,1,f21406b6c59c72c307026f0d
棒!约翰(亦庄创意生活广场店),39.81686,116.509914,北京市,北京市,大兴区,经济技术开发区文化园东路6号亦庄创意生活广场一层01C02(亦庄创意生活广场),0adce3e2c8a4427881a00c83,(010)67859110,1,0adce3e2c8a4427881a00c83
原上烤,39.812636,116.500026,北京市,北京市,大兴区,北京市大兴区林肯公园B区3号楼底商107,,"(010)67890479,13651270479",1,029a90d1b3ae1912b31e3639
小札牛肉干(天华东路),39.810968,116.501442,北京市,北京市,大兴区,北京市大兴区亦庄经济开发区林肯公园B区底商113(平安银行南侧),,17600933737,1,7f92e6a88f4247b238221cb1
老门墩铜锅涮肉,39.767565,116.500189,北京市,北京市,大兴区,南海家园6里,2181f8424f9b32554d5547db,,1,2181f8424f9b32554d5547db
东北饺子王家常菜(兴盛店),39.800725,116.529728,北京市,北京市,大兴区,北京市大兴区同济中路7号兴盛国际B座底商,569b9789bfdd3f29d92f2889,15944448696,1,569b9789bfdd3f29d92f2889
面香八方(亦庄店),39.788534,116.523484,北京市,北京市,大兴区,大兴区北京经济技术开发区荣华南路15号院一号楼1-004室,622cc05a1fd548059b005056,(010)81028050,1,622cc05a1fd548059b005056
春来小馆,39.805707,116.501508,北京市,北京市,大兴区,北京市大兴区天华北街19号3楼(大雄商业中心3楼),895da6fc048aad4b88b988c2,(010)67886881,1,895da6fc048aad4b88b988c2
坤源铁板烧日式餐厅,39.792961,116.522377,北京市,北京市,大兴区,亦庄经济技术开发区荣华南路12号兴基铂尔曼饭店内,d6c5d99142718cf130169b51,(010)87228431,1,d6c5d99142718cf130169b51
俏媳妇老灶火锅,39.763544,116.550564,北京市,北京市,通州区,北京市通州区马驹桥新海家园底商(神龙美食街),,13901198789,1,c7b5d7f2e963979d81a12ec9
