name,lat,lng,adderss,street_id,telephone,detail,uid
红莲中里,39.890299,116.340965,89路;专27路,,,0,1ab37a7b0576a86ea8f0cd8d
市政交通一卡通公交充值点(g4辅路店),39.893457,116.322847,丰台区广安路686号(近G4辅路),0e25ea9ca92ca03bd3ff23f1,,1,0e25ea9ca92ca03bd3ff23f1
手帕口南街,39.892142,116.349435,45路;80路;快速直达专线94路,,,0,7702a911c4dd939f6ca3cca5
莲怡园东路,39.891807,116.309243,568路,,,0,2fb465386d4ac1a4077ce871
吴家场路,39.899139,116.311884,473路,,,0,954d0087fc3b16942202202f
大观园西,39.876511,116.357684,59路;676路;特12路内环;夜20路内环;夜22路;专30路,,,0,2241bc4edd279de09c9d68b9
广外关厢,39.895332,116.353228,6路;42路;46路;53路;76路;85路;122路;133路;477路;夜22路;夜7路,,,0,354d890655951543110daa75
大观园公交场站,39.875269,116.359539,56路;474路,,,0,5a5c64ecbac4af3ca2a93449
翠微东里,39.919136,116.307492,32路;78路,,,0,49cb05194ffc7bd2b11e3660
万寿路口东,39.913676,116.302946,68路;77路;308路;335路;夜5路;运通120线,,,0,f50325617573e07e4bcc4a1f
马连道中里,39.890222,116.33732,89路;专27路,,,0,a2ae9d96921478ef94031912
莲怡园北路,39.892919,116.304193,554路,,,0,cf65793f61a28d8dfa2d61ab
航天桥西(西行),39.930315,116.312186,87路,,,0,3e7b170e85e8aacdbbbd63e7
天宁寺桥东,39.903392,116.358176,19路;42路;46路;49路;691路;夜20路内环,,,0,bfc435ef1b0b60ba08f5eb01
菜园街,39.889048,116.361796,53路,,,0,c170507033c8c43d223bf2c5
吴家场路东口,39.899873,116.314491,473路,,,0,02449a9090421d3adbd8911d
菜户营桥北(南行),39.877173,116.355178,456路;欣旺北大街通勤快车,,,0,8c1bed22abbdb4ec354aae06
中央电视塔码头,39.923162,116.312983,京城水系昆玉河线,,,0,ba41be6002010024b44f545e
八里庄桥,39.929008,116.303957,33路;85路;335路;414路;481路;632路,,,0,53ba0ec776020762a7c75660
月坛南街南站,39.918149,116.351809,10路,,,0,410ecf5594aee924acee7a7f
红居北街,39.890394,116.344423,专27路,,,0,d41c03788e9bf64117b54bbc
北京公交集团马官营场站,39.896957,116.309459,北京市海淀区莲宝路5号院-4号,ece3f06b3e8a7115c9fa5fe5,,1,ece3f06b3e8a7115c9fa5fe5
市政交通一卡通公交充值点(广安门外大街),39.895408,116.336232,北京市西城区广安门外大街293号附近,174ab61521b2dbe808f5eb70,,1,174ab61521b2dbe808f5eb70
公交大厦停车场-出入口,39.896126,116.311842,北京市丰台区莲花池西里29号,27ddf69357895cde344aae80,,1,27ddf69357895cde344aae80
北京市政交通一卡通公交充值点(三路居路),39.879293,116.332551,三路居路与西局东街交叉口南150米,696233c8f48b29086cc02c19,,1,696233c8f48b29086cc02c19
儿童医院路口西,39.919646,116.358507,13路;21路;68路,,,0,c028c1e2378473af1d580087
手帕口北街,39.896579,116.349339,80路,,,0,4534799bce7752522902e1a9
航天桥西(东行),39.929865,116.31273,87路,,,0,12aa07c134bd9b8e03ec014c
马官营南路,39.890765,116.307779,568路,,,0,2e93b3c08c6be7c0deee8bbd
红居街,39.892416,116.346581,专27路,,,0,f193189f2fbffe6fb13c8134
公交场站,39.898994,116.331037,北京市丰台区西客站南广场109,,,1,d93a549997a364de8bf15d99
北京公交集团电车客运分公司职工之家,39.92786,116.34848,阜成门外大街辅路南100米,3b749245b376b951081cc765,,1,3b749245b376b951081cc765
真武庙四里,39.908801,116.354023,78路,,,0,5601d4136654be57283a9f5b
公交客三分公司五队,39.930264,116.315229,航天桥环岛与阜成路交叉口西100米,b75ee93a242a4a57b9df8f11,,1,b75ee93a242a4a57b9df8f11
红莲南路西口,39.882839,116.334137,45路;专30路,,,0,65fdc3ca9d16c48e99005058
真武庙三里,39.908778,116.349275,78路,,,0,83d8e299af6d9ffac61b75e8
菜户营桥北(北行),39.88062,116.357217,456路;欣旺北大街通勤快车,,,0,46b469140fdae02dcd04ef33
前方公交场站,39.898994,116.331037,北京市丰台区莲花池东路198号东50米,,,1,788b3ccacd5bc59c3c9a5efe
北洼路南口,39.931006,116.307618,87路,,,0,81f91c5365c48b203586f494
马连道南街西口,39.890232,116.330798,专27路,,,0,9af19a120bf3461ce81e9744
公交大厦-停车场,39.896349,116.311814,北京市丰台区莲宝路,,,1,b98a4ae909611f49f90cad35
北京公交集团航天桥西场站,39.930264,116.315229,北京市海淀区阜成路22-6号,c7b0631515de3878f32d8365,,1,c7b0631515de3878f32d8365
北京西站南路南口(临时站),39.875315,116.327769,414路,,,0,27830d3e89da4b94bea240c8
菜户营西街(中国戏曲学院),39.878301,116.34106,414路,,,0,33a4e96ee562a6f06fc02c91
莲花池(北京西站南口),39.894346,116.325782,高铁专线2路,,,0,454eac723a1910ab09f5eb25
北京公交集团小马厂场站,39.903265,116.341343,东双贝子坟路与双贝子坟路交叉口南150米,26c0b5abf4789acc0c0a70e7,,1,26c0b5abf4789acc0c0a70e7
北京公交电车客运分公司信访接待室,39.92777,116.348422,阜成门外大街辅路南100米,d07be1d6a19a27fb5e17c3a4,,1,d07be1d6a19a27fb5e17c3a4
世纪坛码头,39.918881,116.328598,京城水系昆玉河线,,,0,98eb91130f0b86a82c4733ed
小马厂(东行),39.902628,116.341473,47路,,,0,b2c1da937e5639b5430245f1
北京市公交保修分公司职工交流服务中心,39.927089,116.348651,阜成门外大街辅路南200米,4743d51589fad468ae080ff2,,1,4743d51589fad468ae080ff2
北京火车西站公交职工车辆专用停车场-出口,39.902537,116.329851,北京市丰台区莲花池东路,1fa4f035ea06d9e84f6d46a1,,1,1fa4f035ea06d9e84f6d46a1
东局(临时站),39.880897,116.327646,414路,,,0,5a92266b1c1cc5bf8f1a8995
北京西站,39.902625,116.328247,3路;9路;21路;40路;50路;65路;67路;89路;96路;320路;339路;374路;387路;394路;414路;616路;616路高峰快车;663路;694路;北京站-北京西站接驳线;高校春运专线1线;高校春运专线4线;快速直达专线52路;市郊铁路s101线;市郊铁路s102线;市郊铁路s103线;市郊铁路s104线;市郊铁路s105线;市郊铁路s106线;市郊铁路s107线;市郊铁路s108线;特13路;特14路;特19路;特2路;夜14路;夜23路;夜36路;夜5路;夜8路;运通102线,,,0,eaf987ff85250abeb65f1e00
八一湖码头,39.920024,116.324364,京城水系昆玉河线,,,0,31818bb45a76d98c21026267
三路居北(三路居),39.877159,116.333775,414路,,,0,1f7d27f3d0f0541d2ce67b1b
北京市公共交通调度指挥中心-南门,39.89611,116.311879,莲花池西里29号,,,1,3d5443f4b194d0a7e215f9c4
北京公交集团马官营场站-南门,39.896163,116.311171,莲宝路北50米,,,1,6656cd93ad34445900ff2de8
北京公共交通控股(集团)有限公司鸿运承物业管理中心-东南门,39.898184,116.36099,北京市西城区核桃园东街1-8号附近,,,1,00989d35de7fdae2a8175a63
北京公共交通控股(集团)有限公司北京西站地区管理委员会,39.901947,116.332109,莲花池东路114-3,635df460344ba2bc10293581,,1,635df460344ba2bc10293581
北京火车西站公交职工车辆专用停车场-入口,39.901823,116.331892,北京市丰台区莲花池东路114-3号附近,f09eed4f32fafcf26ca3cc13,,1,f09eed4f32fafcf26ca3cc13
北京公交集团马官营场站-西门,39.89688,116.309348,吴家场路9号附近,baf8f6363008cb1d744ff1b9,,1,baf8f6363008cb1d744ff1b9
白纸坊桥西,39.883214,116.354558,专30路,,,0,f1eb44e803b5adc81a94c636
戎晖嘉园,39.884381,116.331024,专30路,,,0,24cd922eec7f961a4d6d465c
茶马北街,39.88725,116.33207,专30路,,,0,e5b1e8058719f23f72210b92
益丰苑(临时站),39.884516,116.313797,运通201线,,,0,f1783f237caaf6d32b3a9fb0
团河行宫,39.754834,116.388749,369路;485路;676路;957路;团河北村通勤快车;兴16路;兴25路;兴25路支线,,,0,266734633f66f55e213bf239
刘村,39.728068,116.383553,679路;947路;x105路;凤河营通勤班车;桂村通勤快车;郊87路;兴19路;兴20路;兴26路;兴29路;兴31路;兴31路区间;兴35路;兴57路;兴940路,,,0,bc746f10aeeb7888fea7787e
团河农场,39.747191,116.378164,369路;841路;957路;郊87路;团河北村通勤快车;兴16路;兴25路;兴25路支线;兴47路;兴48路,,,0,5442bc6db7a97c9adbd89145
邢各庄,39.72009,116.388587,679路;947路;桂村通勤快车;兴26路;兴57路,,,0,f1edea95f02890440969d9d1
磁各庄桥南,39.725539,116.415421,841路;x105路;凤河营通勤班车;快速直达专线136路;兴20路;兴35路;兴63路;兴940路,,,0,e7a09921d6afa8dfb21e367f
团河北村,39.757573,116.394213,485路;676路;团河北村通勤快车,,,0,73f00396cbcff46f17c8f65e
北京公交分局法制处,39.739204,116.383987,团桂路西100米,,,1,2f2fb390d9189b9f09a8d43c
孙村,39.727534,116.402856,x105路;凤河营通勤班车;郊87路;兴19路;兴20路;兴29路;兴35路;兴940路,,,0,5c1c973669a2c4c549fd3fd5
桂村职校,39.708568,116.380779,947路,,,0,a01472aaaab3dd04f8221321
北京公交分局预审大队,39.739196,116.384007,黄村团桂路5号,,,1,21832343962348ccbfa822f8
团桂路口,39.748736,116.383862,841路;957路;兴16路;兴25路;兴47路,,,0,5e242282d08450643617dc25
新居里,39.743465,116.363126,369路;841路;957路;兴16路;兴25路;兴25路支线;专23路,,,0,f69e2187f4f5124d704b875a
邢各庄南站,39.711216,116.388963,679路;947路;桂村通勤快车;兴26路,,,0,b45f6f67a486da2a7069d3a3
天慈公墓,39.734422,116.420565,天慈公墓专线,,,0,c6d36032b828a719e812e4d4
侯村,39.711178,116.415487,841路;x105路;凤河营通勤班车;兴20路;兴35路,,,0,727e7df55515957843afe6ec
桂村北口,39.709041,116.385576,947路,,,0,8c0093bfb16b9f599d82eaef
首座御园,39.746996,116.373484,369路;团河北村通勤快车;兴16路;兴25路;兴25路支线;兴47路;兴48路;专23路,,,0,4eaf1ae34438f6ff11882491
磁各庄桥,39.727049,116.415958,郊87路;兴19路;兴29路;兴31路区间;兴35路;兴50路,,,0,261d24b8416a637988db73a4
绿色庄园,39.722288,116.362097,848路;968路;969路,,,0,c72a1a1cd240c06421026290
兴亦路,39.749879,116.410432,841路,,,0,5fb1eea86ef55283276e987f
邢各庄北,39.726052,116.388405,679路;947路;桂村通勤快车;兴26路;兴57路,,,0,0507e0ad083d4786d1f49edb
孙村小学,39.716697,116.404966,兴57路,,,0,e3f505828cc6016aa8175a45
首创悦都汇,39.707953,116.411764,兴31路;兴31路区间;兴50路;兴57路;兴63路,,,0,1427fe2275fc4801a5da39a1
振亚庄,39.758984,116.408712,兴16路;兴29路,,,0,252fcd6cea8a5605a80dd880
首地浣溪谷,39.712202,116.410624,快速直达专线136路;兴31路;兴31路区间;兴50路;兴57路;兴63路,,,0,5d911e98bcff7bfa1d1d1161
格林云墅,39.71456,116.410648,兴31路;兴31路区间;兴50路;兴57路;兴63路,,,0,a55e5785c78d8d175abbbc16
西磁路口,39.72735,116.415323,兴29路,,,0,cbb11a1c87eb79199122e086
黄桂路北口,39.727976,116.372657,郊87路;兴19路;兴20路;兴26路;兴29路;兴31路;兴31路区间;兴35路;兴57路,,,0,f3095fe593430d7e9ee321f9
新居里北口,39.747088,116.362089,369路;兴16路;兴25路;兴25路支线;兴47路;兴48路;专23路,,,0,f098bd5ddd14080aeedfca2d
团河村,39.757358,116.388826,兴25路;兴25路支线,,,0,a1b42795fb3a0f1026e0a04f
金色漫香郡,39.722387,116.405929,兴31路;兴31路区间;兴57路,,,0,b2d92db71beeadfbd22dd628
新建乡开发区,39.746016,116.425775,兴47路,,,0,7ba52e7b491d83cb3686f412
中轴路口,39.749799,116.412094,兴47路;兴48路;兴63路,,,0,a679dfc9737df39ec27da286
民顺路南口,39.716794,116.404968,兴57路,,,0,2e4ef0261aa1ce6a8936eefd
北磁各庄,39.734893,116.412014,841路,,,0,083d3fd91953c51279b55ccd
盛意街,39.706957,116.415868,841路;兴31路,,,0,5d4fc29b0c3092b4631c679b
民顺路北口,39.724516,116.403227,兴31路;兴31路区间,,,0,c489d966c9c2734902294fbe
蓝桥驿苑,39.717924,116.410215,快速直达专线136路;兴31路;兴31路区间;兴50路;兴57路;兴63路,,,0,383d79e02761588522f017b7
红星集体农庄,39.746109,116.411583,841路;兴29路,,,0,85500878f99c5928c4f50d0c
西磁各庄,39.71868,116.415123,841路;x105路;凤河营通勤班车;兴35路,,,0,acf5739bd1d7fbbb78f796de
五连环公司(西行),39.740784,116.424194,兴29路,,,0,279ed3acaf7547d816764368
鑫方盛,39.722941,116.417201,兴57路,,,0,853b18f196bda0d445e2748a
刘村社区,39.724065,116.388479,兴57路,,,0,e25cc3da6d4e4e4e94ec840f
团河村南口东站,39.749502,116.392338,841路,,,0,9fa0da4eb8dade62d42ce260
团河村南口,39.749372,116.387995,841路;兴47路,,,0,63fe2d3aa60fb08df7eafc93
北京韦氏,39.708711,116.41578,兴20路,,,0,7e77f0ad0125f64e22026291
新兴家园,39.722669,116.410727,兴31路;兴31路区间;兴50路;兴57路;兴63路,,,0,952e39b2c653c16c0bf5eb97
首创浣溪谷,39.711885,116.410626,兴57路,,,0,678c482fa25751cf4f6d46aa
团河工业园,39.758089,116.400471,兴16路,,,0,9f5f9c7f856d42b7ab0dd82e
团忠路口,39.758623,116.408348,北京密码刘家窑线,,,0,7b18aea65147f15093114c70
首座御园东门,39.752842,116.375796,兴37路,,,0,fcb66bc9e56ce75b2806ce2a
物流,39.725508,116.425007,兴57路,,,0,c979527f3505cce70a5cb3db
邢各庄市场,39.716752,116.388697,679路;兴26路;兴57路,,,0,ad49ccf1d1177e15100daad0
团河村东口,39.749697,116.398359,兴47路,,,0,3674d3c71003a249c41e5101
刘村社区,39.717621,116.373573,兴57路,,,0,b2bbe02bcd252af0d23ce318
金色漫香郡北区,39.722579,116.405755,快速直达专线136路,,,0,ae6420ae1a58c14afda7786c
团河北站,39.757446,116.39444,兴16路,,,0,abaefc3101e2f082354aae3f
新兴家园西区,39.72264,116.407462,兴57路,,,0,ad15279e3655dd11a5da3999
薄村,39.705847,116.410388,兴26路,,,0,99ad4255d2168112f723106d
邢各庄南口,39.715759,116.389156,兴57路,,,0,5e4d549b158c5bd1b23c81af
邢各庄市场北,39.718259,116.388643,兴57路,,,0,9e47955aee5398c8a1d23022
盛达街西口,39.720152,116.404232,兴57路,,,0,009228837e4a54e87702697f
北京韦氏(盛意街),39.707182,116.415745,兴20路,,,0,44194c69ecf8f38be856fa6f
新兴家园东区,39.722654,116.41098,快速直达专线136路;兴57路,,,0,651a3a0ce793e6e6354aaefa
招呼站,39.720832,116.388563,兴57路,,,0,d966813d8e3b1136e60738f8
北京公共交通控股(集团)有限公司第二客运分公司,39.705135,116.384941,北京市大兴区贵福路27号,,,1,7d4d8b591a2f7f5e744ff161
民顺路西口,39.720469,116.404192,快速直达专线136路,,,0,876b31ffd1ba6efcc056ac5b
首座御园西,39.747552,116.369723,兴48路,,,0,7315a60da7c67f441d580016
玩具厂,39.725126,116.420197,兴57路,,,0,1fcefa9adf2da4d7b6147f36
孙村南,39.705538,116.404607,兴26路,,,0,a77b4e0fae93e6ad3b221c51
绿色庄园南,39.721228,116.36233,968路;969路,,,0,6fac4c33f14709f21ef74d20
北京市公交印刷厂-东北门,39.75833,116.387769,北京市大兴区,,,1,cf5bbd929a3feb52d42ce245
地铁安河桥北站(公交站),39.76052,116.418045,西红门镇建新庄工业园94号旁,,,1,d930a0391f646d2572455b0e
家禽市场,39.74049,116.418588,兴29路,,,0,8f6445db087c5d13e812e466
五连环公司(东行),39.740593,116.42398,兴29路,,,0,14f6c9e4ce43092e26e0a0cf
牛场宿舍,39.740086,116.412347,兴29路,,,0,80f80b2c7315a9a3b020a840
南大红门,39.731365,116.470669,341路;926路;兴19路;兴31路;兴49路;兴50路,,,0,c4b8d126b25df4b7f11937ae
垡上,39.715074,116.485876,341路;926路;兴19路;兴26路;兴49路,,,0,52dfe61e4c1e9a9b3ce231e5
大张本村,39.712504,116.447269,兴26路;兴31路,,,0,92c1ab457fbb7cc145572623
北普陀影视城,39.74159,116.464478,341路;526路;926路;953路;兴31路,,,0,79201dfd5b009d930ab93ae5
三间房,39.724155,116.427487,兴57路,,,0,e7a9b93766ef70bd45572609
曹村,39.720879,116.481076,341路;926路;兴19路;兴49路,,,0,885c915022bfaa97f5c59c14
大兴三间房,39.72843,116.428161,兴19路,,,0,185887d41d2063801d580012
郭上坡,39.713037,116.431829,兴31路;兴57路,,,0,bed4158f52f6aee0c71e51af
新建牌楼(东行),39.73733,116.432435,兴29路,,,0,899e00598547dd21adb22a89
南大红门桥,39.732062,116.469329,郊87路;兴19路,,,0,10624223da6f0f6c2bb97c4b
枣林西口,39.71394,116.466216,兴26路,,,0,365ea3048f9381afa0acc489
青云店镇寺上,39.713123,116.45628,兴26路,,,0,a36d964ea3621970c91b9585
北野厂桥洞,39.731702,116.46455,兴19路,,,0,1877056a44dded1fbc484241
永旭嘉园,39.761095,116.444637,573路;快速直达专线2路;兴31路;兴38路;专83路,,,0,cda6226f5cc5d6761f3894bc
京福路口,39.748835,116.461712,兴47路;兴48路,,,0,d8aea76cbd82519bd42ce214
三间房桥,39.728353,116.427924,郊87路;兴29路;兴50路,,,0,d04cc3df36beb45381288a88
枣林东口,39.714282,116.470069,兴26路,,,0,629a866c7ec64a78bbbd63b5
新建油库(北行),39.735297,116.442488,兴29路,,,0,4123d5e12132904f72455b61
北野场桥洞,39.730857,116.461269,兴19路;兴50路,,,0,bdd5f6a07af2be0bae080fea
东赵村,39.728431,116.44344,兴19路;兴29路;兴50路,,,0,6dd0663225900d72fe0eb015
新建牌楼(西行),39.737343,116.432616,兴29路,,,0,9c2314bbbeaeabcf1b94c6d7
笃庆堂北站,39.751352,116.460954,526路;兴31路;兴63路,,,0,f87e4bd1fa1cbe415bf6be4c
大张本村西,39.712102,116.442155,兴31路,,,0,86fb4e1a161529fea7da392a
笃庆堂,39.747226,116.462269,341路;526路;926路;953路;兴31路;兴49路,,,0,9372a9e69043e164c51e5182
新建开发区,39.746831,116.43234,兴47路;兴63路,,,0,8953bea7a74866a44054d721
笃庆堂北口,39.750924,116.468402,兴48路,,,0,b77fa583bd110ee58f55ecb8
北野村,39.731242,116.458711,郊87路,,,0,d2554b754d2d7be731870a8a
郭上坡开发区,39.7107,116.427519,兴26路,,,0,abf286507b669e960e3ddaf0
新建开发区东口,39.747101,116.435577,郊87路;兴47路,,,0,d6a93aef242d59db2efaa7d0
中鼎南路(东行),39.741267,116.430805,兴29路,,,0,8c8adcc570302cb2fbf0cbba
枣林村,39.714236,116.469308,兴31路,,,0,8e5a02e9cad030d29d95de90
大张本东站,39.712843,116.452192,兴26路,,,0,3eb7c40cbfeb7eb96240a93a
海鑫北路,39.723308,116.42748,兴57路,,,0,c354297cf9ccd002d12dd600
郭上坡村口,39.711401,116.431821,兴26路,,,0,9243e4de8a53c100dbd891d3
小铺头村,39.724745,116.468984,兴31路,,,0,8dd8512124e7757fb05c6a68
奇石城(东行),39.738576,116.441207,兴29路,,,0,34a4d23ab6d75c2917948ece
寺上村,39.713095,116.456517,兴31路,,,0,2599638841fd91a80e3ddac4
东赵村加油站,39.728365,116.444571,兴19路;兴29路,,,0,0101defe2891e7b4df1e525e
同心庄,39.754786,116.459982,953路;兴31路;兴63路,,,0,f13aa94a23d4606b1fe99953
笃庆堂村北口,39.751016,116.469004,兴47路;兴49路,,,0,19166c8b944d67cff503b874
鼎业路东口(西行),39.738571,116.441239,兴29路,,,0,03bec06f65ce1c3bbb17e7fe
东磁各庄,39.721024,116.427488,兴57路,,,0,a6b30ef653c580b7f942b267
南宫村,39.735935,116.469208,341路;926路;兴31路;兴49路,,,0,bbb82b72607128a3deee8b88
垡上小学,39.715054,116.478149,兴26路,,,0,1c288d23a31a0b2bfb22138b
郭上坡南口,39.711382,116.431614,兴26路,,,0,3e129d6583dcc801df1e5293
方仕制衣(西行),39.74174,116.43024,兴29路,,,0,f24bbb041c5ac77bb2077d62
金业大街南站,39.731531,116.443736,兴29路,,,0,0552ea4b23234f6bc91b9586
新建村三间房,39.729527,116.427939,兴29路,,,0,9865e5810a4ba85e9d82eaf0
方仕制衣(东行),39.741294,116.430769,兴29路,,,0,e825dccf8109f04ce215f9e3
开发区管委会,39.71634,116.427446,兴57路,,,0,300a3995d1b91cbab23c817b
新建乡开发区东口,39.746987,116.432948,兴47路,,,0,c9ee1641a9eb3c9e6018098a
水闸开发区,39.713508,116.460823,兴26路,,,0,d7084e09901fd18bb11e365b
通黄路,39.730577,116.458114,兴19路,,,0,a14f4f49698e60132bb97ce0
三间房路口,39.720582,116.427437,兴57路,,,0,6f6f23344aae348b82a12e68
小三槐堂路口西,39.761441,116.456631,兴31路;专83路,,,0,7a0e657b9192223e6c4760ba
同心庄公交场站,39.755692,116.459527,555路,,,0,1a6a14f4b2b1387b96f08c16
鼎业路东口(南行),39.738377,116.441508,兴29路,,,0,b1bc9d7cc8da49b3a6da3986
新建车站,39.731399,116.443746,兴29路,,,0,11500282d800cff3c809f0b7
奇石城(北行),39.738536,116.44124,兴29路,,,0,f176e8323290b8aa88fc06ae
中鼎南路(西行),39.741283,116.430791,兴29路,,,0,a2392a52b4f50363a2a9343a
大张本西站,39.712075,116.442401,兴26路,,,0,1d8aa0440c87896e4f3a597c
瀛海党校,39.761354,116.448137,兴38路,,,0,552b8d22c0da82356318093f
瀛昌街,39.759742,116.446265,573路;兴38路;专83路,,,0,26a6e8dde0e5c74180288a4e
小铺头南,39.722116,116.469074,兴31路,,,0,e41e59df2d2594333913fd9d
小铺头北,39.725748,116.468497,兴31路,,,0,9c6a7de9a6bb8dc88d772770
三元首农,39.760448,116.45052,兴31路,,,0,ff0e93b4d6d485af4251c04a
新建油库(南行),39.735082,116.442568,兴29路,,,0,7496532d3b95c0803517dcf8
通州第二医院,39.761261,116.552467,542路;821路;826路;846路;975路;976路;t106路;郊87路;通12路;通20路;通28路;通31路;通32路;通54路;通67路;通68路;通69路;兴32路;专41路;专96路,,,0,3ebc079635585e0f03ff2d7a
小白村,39.746541,116.551622,821路;826路;846路;975路;通28路;通32路;通68路;通69路;专41路,,,0,dbd47518c32a35005a3ac8dd
房辛店,39.731162,116.550657,通12路,,,0,bcd378841010ee4c71210b4e
老观里,39.706744,116.520534,兴19路,,,0,3302e139f8721be93b221c69
神龙,39.761531,116.553182,通12路;通31路,,,0,ecfa4838741c43beeb1e979c
珠江逸景,39.748157,116.551707,通28路;专41路,,,0,d780d4ddf58dc338e215f9be
劳保厂,39.706209,116.513463,兴19路,,,0,6b00d89837baef3b2bd7ab58
样本小区,39.754172,116.551956,通20路;通28路;通67路;通68路,,,0,e0a045ecb5707e148605bfc8
太和桥,39.743633,116.507272,兴50路,,,0,1ddddcd1395ae8a1260bd001
四海小学,39.751055,116.495749,兴48路;兴49路,,,0,d7ec7029c476efb9bbbd63d7
马驹桥一号桥,39.753092,116.552013,821路;826路;846路;975路;郊87路;通28路;专41路;专96路,,,0,c10f085fa0e27f9ff603b879
合生世界村,39.742948,116.551544,t106路;通28路;通32路;通68路;通69路,,,0,979fdd674f962f21fbf0cbf6
西大屯,39.705238,116.502937,兴19路,,,0,e4ff5ab9de1f0ace71210bea
东大屯,39.705932,116.510348,兴19路,,,0,d0995afae7cde2ec306212a8
金桥北门,39.757016,116.552099,821路;通20路;通28路;通67路;通68路,,,0,29dc20b1cf173a12c6effbd2
博兴七路南口,39.753056,116.5051,兴48路;兴49路,,,0,efdcc1a68e0415a3c336444b
北京奔驰西门,39.76047,116.514804,郊87路;兴47路;兴50路,,,0,ce47ece3c2bfab732cb96db2
金桥小区,39.757219,116.552166,通68路,,,0,ffe830902a5be456d4851fdc
北京奔驰,39.7547,116.52502,运通202线,,,0,a530877409487d5b8433049d
中大屯,39.705578,116.506737,兴19路,,,0,558eb0da0a5f87901b11d506
兴海一街,39.753173,116.511191,快速直达专线44路,,,0,cc13b78700e20795fbf0cb4a
兴海路东口,39.752937,116.529905,运通202线,,,0,1af93589dd4e7d0a2eb90847
南海家园七里,39.761622,116.500443,578路,,,0,8c2bd564fed88e7e220262e9
青云店敬老院,39.705871,116.493736,341路;兴19路,,,0,9ae076ee93ba0bb572210bb6
马驹桥一号桥南,39.751715,116.551925,通68路,,,0,6f3252d2266fb36677e5b6c2
瑞晶苑小区,39.746312,116.551654,通68路,,,0,6bae981855f0a483f8f0cb6c
东辛屯,39.705319,116.533189,兴19路;兴56路,,,0,68fdb33984fe1a78a2d23005
兴华南街,39.758258,116.55305,t106路;通32路;通69路;专90路,,,0,fa235fa9f5696d8e83a00cce
南海家园七里南门,39.761617,116.500479,开发区3路,,,0,8dc0f60a00e47e456cc02c59
泰河三街,39.76028,116.508549,开发区7路,,,0,980e31476a53cc5d3210af7e
融兴北二街西口,39.731928,116.501179,快速直达专线44路,,,0,e45ba589cfa62415f4e73bff
珠江逸景家园,39.748517,116.55171,通68路,,,0,464be76e3038469de115f926
博兴一路中路,39.755818,116.533453,运通202线,,,0,a15e21dcbe5cf47d8d77277f
亦庄金茂悦北区,39.759841,116.492627,快速直达专线181路,,,0,c9a00f018e801af721f017a6
小白村,39.746561,116.551564,826路,,,0,1a786e6a2df0420bf4b916c9
张村,39.735179,116.553003,通32路;通69路,,,0,155d2efe2d1a1e43d1f49eb8
融科钧廷,39.748739,116.543426,通12路支线;通54路,,,0,7ecdcfe5a82b2e8e132935ca
太和庄东村,39.738578,116.519135,快速直达专线44路,,,0,a932b90a2e9821979122e0b1
金桥小学,39.749246,116.547671,通54路,,,0,1f2e6d61a4487c5fe31103b6
博兴一路变电站,39.760524,116.535694,运通202线,,,0,2d934fc87d4e42add13ce39f
新凤河大桥东口,39.758769,116.544975,专90路,,,0,f8bc43b95a9d071b8d772799
珠江逸景小区,39.748368,116.551732,通20路;通67路,,,0,00d81119cd333c9d2fb17ea1
太和桥北,39.745962,116.508034,快速直达专线44路,,,0,92367e3927fe76696da3cc29
太和桥,39.745884,116.524068,兴50路,,,0,450883f88ba6132dfaf0cbca
百尚广场,39.757023,116.552117,通54路,,,0,613a7a669ac1216deddfcae0
温馨家园北区,39.747056,116.553064,通32路;通69路,,,0,66d6c114828c76a89e82ea35
融科香雪兰溪,39.750857,116.548336,通12路支线,,,0,70732d6475191cd79c09f727
东辛屯水闸,39.706235,116.529695,兴56路,,,0,dff21b0e3980990d26d2bb75
融兴北二街西站,39.734441,116.506496,快速直达专线44路,,,0,ab703bf29e82254aa204645d
泰河三街东口,39.761375,116.51092,开发区7路,,,0,d61e9dfe4c953f694f3a5966
兴华嘉园西区西门,39.759951,116.55676,专90路,,,0,3ad22004a179fba522f01763
温馨家园北,39.747057,116.553174,通20路;通67路,,,0,eb45803e48258de4d1f49eae
新海南里南区,39.75837,116.550194,专90路,,,0,0d01108cf40a3ecf40afe6b1
一号桥北,39.754173,116.552001,通54路,,,0,b1438f91e9878f10cbe33c15
泰河三街西口,39.761081,116.504728,578路,,,0,24e663c4996453b50bf5ebee
金桥小学临时站,39.749165,116.548032,通28路,,,0,26357c37bee1833e4bfc8d26
奔驰东门,39.753436,116.525289,兴56路,,,0,67a12ff62fbf1f202902e137
马驹桥,39.758439,116.56325,542路;t106路;专96路,,,0,934d0143bdb7aad948cc4ae6
西田阳,39.745875,116.615569,927路;通20路;通66路;通67路,,,0,be4d253fe2eb104bf6c59c62
西店环岛,39.759277,116.563617,927路;976路;通12路;通32路;通57路晚高峰;通57路早高峰;通66路;通69路,,,0,dc7d4fbb10a1a5f9c4f025f1
小周易村,39.744938,116.587004,821路;927路;通20路;通66路;通67路,,,0,eaef0e3a2e18d696f9f0cbcd
杨秀店,39.730267,116.578761,826路;846路;975路;976路;通32路;通69路;兴32路,,,0,75ae383e7f6bf160f5b9167d
